translon_id	classification	chrom	start	end	exonic_length	feature_mean	max_flank	upstream_mean	downstream_mean	conservation_specificity	has_cds_overlap	overlapping_genes
c11norep215	weakly_conserved	chr11	130844976	130846186	120	0.7731916308403015	-0.06680668145418167	-0.248006671667099	-0.06680668145418167	0.8399983048439026	False	-1
c3norep24	weakly_conserved	chr3	16260414	16260540	126	1.0849207639694214	0.2503066658973694	0.2503066658973694	0.09362667053937912	0.834614098072052	False	-1
cXnorep90	weakly_conserved	chrX	129678164	129678290	126	0.9580316543579102	0.1445399969816208	0.13757334649562836	0.1445399969816208	0.8134916424751282	False	-1
c1norep318	weakly_conserved	chr1	209429297	209432349	309	0.8901391625404358	0.09994775801897049	0.09994775801897049	-0.3946785628795624	0.7901914119720459	False	-1
c12norep115	weakly_conserved	chr12	68442118	68451463	120	1.0919833183288574	0.3074563443660736	0.3074563443660736	0.06002666428685188	0.7845269441604614	False	-1
c18riboseqorf1	weakly_conserved	chr18	649907	658120	336	1.3336756229400635	0.567300021648407	-0.9298465847969055	0.567300021648407	0.7663756012916565	True	CLUL1,TYMS
c1riboseqorf256	weakly_conserved	chr1	204411486	204411642	156	1.0909615755081177	0.3248133063316345	0.12866908311843872	0.3248133063316345	0.7661482691764832	False	-1
c8riboseqorf110	weakly_conserved	chr8	133499160	133545798	54	0.5116666555404663	-0.25151997804641724	-0.25151997804641724	-0.28524473309516907	0.7631866335868835	False	-1
c13riboseqorf20	weakly_conserved	chr13	39037785	39037938	153	1.1010326147079468	0.3438933491706848	0.3438933491706848	0.29987335205078125	0.757139265537262	False	-1
c3norep144	weakly_conserved	chr3	119666391	119670171	207	1.0834057331085205	0.3274267017841339	0.3274267017841339	0.11206710338592529	0.755979061126709	False	-1
c5norep70	weakly_conserved	chr5	77087161	77087233	72	0.6782083511352539	-0.03598000109195709	-0.5191932916641235	-0.03598000109195709	0.7141883373260498	False	-1
c2riboseqorf48	weakly_conserved	chr2	70051266	70087195	240	1.2347958087921143	0.5229066610336304	0.20299331843852997	0.5229066610336304	0.7118891477584839	False	-1
c2riboseqorf27	weakly_conserved	chr2	39454303	39474602	138	0.8365941643714905	0.15348590910434723	-0.8461512923240662	0.15348590910434723	0.6831082701683044	False	-1
c19riboseqorf161	weakly_conserved	chr19	55648232	55648796	84	1.350773811340332	0.6698932647705078	0.6698932647705078	-0.6829999685287476	0.6808805465698242	False	-1
c7norep215	weakly_conserved	chr7	149844671	149844776	105	1.3723143339157104	0.6965599656105042	0.6965599656105042	-0.33298665285110474	0.6757543683052063	True	ZNF862
c19norep148	weakly_conserved	chr19	36851871	36892919	135	0.6112370491027832	-0.05430665239691734	-0.05430665239691734	-0.27302291989326477	0.6655436754226685	True	ZNF345,ZNF829
c13norep39	weakly_conserved	chr13	54127204	54127318	114	0.7733245491981506	0.11725332587957382	-0.3658401072025299	0.11725332587957382	0.6560712456703186	False	-1
c19norep188	weakly_conserved	chr19	44228464	44229795	171	1.0504095554351807	0.3946866989135742	0.2965333163738251	0.3946866989135742	0.6557228565216064	True	ZNF227
c1norep208	weakly_conserved	chr1	151055968	151056685	60	0.8804333209991455	0.22657333314418793	-0.5461199879646301	0.22657333314418793	0.6538599729537964	False	-1
c14norep38	weakly_conserved	chr14	39103157	39103214	57	1.30377197265625	0.65201336145401	0.008143804036080837	0.65201336145401	0.65175861120224	False	-1
c1norep205	weakly_conserved	chr1	150551276	150551408	132	0.5165982246398926	-0.12942002713680267	-0.12942002713680267	-0.22616782784461975	0.6460182666778564	False	-1
cXriboseqorf41	weakly_conserved	chrX	73850428	73850653	225	1.2736444473266602	0.6401066184043884	-0.12074000388383865	0.6401066184043884	0.6335378289222717	False	-1
c17riboseqorf82	weakly_conserved	chr17	40833114	40833165	51	0.8401373028755188	0.21872664988040924	-0.1804400086402893	0.21872664988040924	0.6214106678962708	False	-1
c3norep152	weakly_conserved	chr3	127034690	127034885	195	1.483117938041687	0.8630464673042297	0.8630464673042297	-0.29706668853759766	0.6200714707374573	False	-1
c6norep114	weakly_conserved	chr6	36391796	36391847	51	0.9937843084335327	0.3738253712654114	0.14148668944835663	0.3738253712654114	0.6199589371681213	True	PXT1
c20norep1	weakly_conserved	chr20	289569	289665	96	0.8797812461853027	0.2642732858657837	0.2548866868019104	0.2642732858657837	0.615507960319519	True	C20orf96
c6riboseqorf104	weakly_conserved	chr6	107028492	107028651	159	0.5001132488250732	-0.10339999198913574	-0.2836666703224182	-0.10339999198913574	0.603513240814209	False	-1
c19riboseqorf69	weakly_conserved	chr19	33303155	33303383	228	0.6146667003631592	0.01143999770283699	-0.16303999722003937	0.01143999770283699	0.6032267212867737	False	-1
c7riboseqorf91	weakly_conserved	chr7	99505538	99505676	138	1.2424782514572144	0.64000004529953	0.64000004529953	0.5213863849639893	0.6024782061576843	False	-1
c13norep51	weakly_conserved	chr13	94713866	94714079	213	1.2630468606948853	0.6628599762916565	0.5696267485618591	0.6628599762916565	0.6001868844032288	False	-1
c19riboseqorf79	weakly_conserved	chr19	36194312	36214901	231	1.4284847974777222	0.8298333883285522	0.8298333883285522	0.29339995980262756	0.5986514091491699	True	ZNF565
c10riboseqorf123	weakly_conserved	chr10	122088560	122132673	96	0.7527292370796204	0.1569533348083496	0.1283133625984192	0.1569533348083496	0.5957759022712708	True	TACC2
c11riboseqorf86	weakly_conserved	chr11	65499598	65499757	159	0.7159936428070068	0.1246066763997078	-0.3474266529083252	0.1246066763997078	0.5913869738578796	False	-1
c1norep4	weakly_conserved	chr1	1000104	1000164	60	0.6277166604995728	0.039593327790498734	0.039593327790498734	-0.19545331597328186	0.5881233215332031	False	-1
c11riboseqorf140	weakly_conserved	chr11	114400181	114400241	60	1.2344666719436646	0.6491866707801819	0.25325334072113037	0.6491866707801819	0.5852800011634827	True	C11orf71
c1riboseqorf179	weakly_conserved	chr1	151347014	151347688	231	1.4363633394241333	0.8552933931350708	0.8552933931350708	0.07634666562080383	0.5810699462890625	False	-1
c4riboseqorf86	weakly_conserved	chr4	119239247	119239313	66	1.0611363649368286	0.48209330439567566	0.4602866470813751	0.48209330439567566	0.5790430307388306	False	-1
c3norep57	weakly_conserved	chr3	48848397	48849173	198	0.8377019762992859	0.2648066580295563	0.2648066580295563	-0.23307998478412628	0.5728952884674072	False	-1
c13riboseqorf9	weakly_conserved	chr13	27440429	27450533	114	0.859649121761322	0.29307329654693604	0.29307329654693604	0.013013347052037716	0.566575825214386	True	MTIF3
c15norep24	weakly_conserved	chr15	40252202	40252826	624	0.7350512742996216	0.17004667222499847	-0.326006680727005	0.17004667222499847	0.5650045871734619	False	-1
c17norep129	weakly_conserved	chr17	55767347	55771156	156	1.0541411638259888	0.4931866526603699	-0.12850667536258698	0.4931866526603699	0.5609545111656189	True	PCTP
c11riboseqorf153	weakly_conserved	chr11	123454752	123454809	57	1.038578987121582	0.4809999465942383	0.4809999465942383	0.08415331691503525	0.5575790405273438	False	-1
c2norep88	weakly_conserved	chr2	73824083	73824161	78	0.7902563810348511	0.23431997001171112	-0.22501333057880402	0.23431997001171112	0.5559363961219788	False	-1
c17norep95	weakly_conserved	chr17	43006770	43006839	69	0.6308696269989014	0.077126644551754	0.077126644551754	-0.05106000229716301	0.5537430047988892	False	-1
c17norep192	weakly_conserved	chr17	82601947	82602376	429	0.9252400398254395	0.3756066858768463	0.22393326461315155	0.3756066858768463	0.5496333837509155	False	-1
c4riboseqorf14	weakly_conserved	chr4	15686305	15686362	57	0.6866315603256226	0.13765332102775574	-0.8541532158851624	0.13765332102775574	0.5489782094955444	False	-1
cXnorep61	weakly_conserved	chrX	101658501	101658588	87	1.2072299718856812	0.6678666472434998	0.20611999928951263	0.6678666472434998	0.5393633246421814	False	-1
c6riboseqorf37	weakly_conserved	chr6	30743023	30743355	195	0.6051435470581055	0.06688003242015839	-0.01436665840446949	0.06688003242015839	0.5382634997367859	False	-1
c4norep198	weakly_conserved	chr4	185666052	185675126	159	0.7888489961624146	0.25799331068992615	0.25799331068992615	0.20463332533836365	0.530855655670166	True	SORBS2
c3norep106	weakly_conserved	chr3	72061031	72099972	132	0.5137651562690735	-0.016213277354836464	-0.016213277354836464	-0.20360666513442993	0.5299784541130066	False	-1
c7riboseqorf143	weakly_conserved	chr7	151233232	151233289	57	0.5996841788291931	0.071914903819561	-0.16912667453289032	0.071914903819561	0.5277692675590515	False	-1
cXnorep46	weakly_conserved	chrX	73851441	73851495	54	0.9853888750076294	0.45792001485824585	-0.08872665464878082	0.45792001485824585	0.5274688601493835	False	-1
c18norep58	weakly_conserved	chr18	46756772	46756928	156	1.4322885274887085	0.9105132818222046	0.4420332908630371	0.9105132818222046	0.5217752456665039	False	-1
c9norep33	weakly_conserved	chr9	34681102	34681153	51	1.1117058992385864	0.595313310623169	0.5281933546066284	0.595313310623169	0.5163925886154175	False	-1
c1norep146	weakly_conserved	chr1	86386870	86387008	138	1.2956159114837646	0.7900866270065308	0.7654001116752625	0.7900866270065308	0.5055292844772339	True	ODF2L
c1norep342	weakly_conserved	chr1	230795166	230795418	252	0.6028571128845215	0.125187948346138	-1.1950000524520874	0.125187948346138	0.4776691794395447	True	CAPN9
c11riboseqorf111	weakly_conserved	chr11	76444291	76444351	60	0.543866753578186	0.06688667088747025	0.06688667088747025	-0.14600665867328644	0.4769800901412964	False	-1
c12norep179	weakly_conserved	chr12	116533980	116534046	66	0.7780909538269043	0.30436670780181885	-0.06235998868942261	0.30436670780181885	0.47372424602508545	False	-1
c6norep162	weakly_conserved	chr6	100463757	100463838	81	1.3930989503860474	0.922966718673706	0.922966718673706	0.702353298664093	0.4701322317123413	False	-1
cXnorep18	weakly_conserved	chrX	37949320	37949371	51	0.9610587358474731	0.5066866278648376	0.5066866278648376	0.3033866584300995	0.4543721079826355	False	-1
c2norep244	weakly_conserved	chr2	207239731	207239800	69	1.2555363178253174	0.8027671575546265	0.6345933079719543	0.8027671575546265	0.4527691602706909	False	-1
c19norep111	weakly_conserved	chr19	32675929	32676001	72	0.9702637791633606	0.5243799686431885	0.5243799686431885	0.2966933250427246	0.4458838105201721	False	-1
c8riboseqorf125	weakly_conserved	chr8	144516580	144516649	69	1.3756521940231323	0.9316601753234863	0.7753866314888	0.9316601753234863	0.443992018699646	True	RECQL4
c1riboseqorf186	weakly_conserved	chr1	154602508	154602583	75	1.436400055885315	1.0024199485778809	0.255219966173172	1.0024199485778809	0.4339801073074341	True	ADAR
c7riboseqorf87	weakly_conserved	chr7	99408834	99408885	51	0.9563137292861938	0.5299133062362671	0.5299133062362671	0.4040747880935669	0.42640042304992676	False	-1
c10norep136	weakly_conserved	chr10	97715826	97715964	138	0.8295217156410217	0.40430665016174316	0.40430665016174316	0.3200666606426239	0.42521506547927856	False	-1
c1norep279	weakly_conserved	chr1	179864359	179864410	51	1.3368431329727173	0.9173333644866943	0.8032466769218445	0.9173333644866943	0.41950976848602295	False	-1
c16norep56	weakly_conserved	chr16	28925597	28925678	81	0.7247037291526794	0.31101998686790466	0.31101998686790466	0.13846667110919952	0.4136837422847748	False	-1
c19riboseqorf132	weakly_conserved	chr19	48619443	48620427	126	1.486372947692871	1.0815134048461914	0.48473331332206726	1.0815134048461914	0.4048595428466797	False	-1
c7norep109	weakly_conserved	chr7	75094329	75094413	84	0.6604405641555786	0.26438000798225403	-0.2256133258342743	0.26438000798225403	0.3960605561733246	False	-1
c2norep124	weakly_conserved	chr2	99148279	99148333	54	0.6313148736953735	0.23794664442539215	-0.5948926210403442	0.23794664442539215	0.3933682441711426	False	-1
c16riboseqorf17	weakly_conserved	chr16	3401563	3401638	75	0.8481066823005676	0.4710666835308075	0.0680733397603035	0.4710666835308075	0.37703999876976013	False	-1
c6norep126	weakly_conserved	chr6	44074535	44074595	60	1.1647999286651611	0.7881733775138855	0.7881733775138855	0.5637132525444031	0.37662655115127563	False	-1
c7norep202	weakly_conserved	chr7	140602515	140640620	144	1.260979175567627	0.8901399970054626	0.47895336151123047	0.8901399970054626	0.3708391785621643	False	-1
c7riboseqorf75	weakly_conserved	chr7	90591802	90597316	219	1.1781096458435059	0.8085933327674866	0.8085933327674866	0.34267330169677734	0.3695163130760193	True	CDK14
c19norep166	weakly_conserved	chr19	40717509	40717578	69	1.1843911409378052	0.8187066912651062	0.8187066912651062	0.788486659526825	0.365684449672699	True	ITPKC
c11norep71	weakly_conserved	chr11	48130674	48136143	147	0.7372380495071411	0.3719066381454468	0.3719066381454468	-0.0713132694363594	0.36533141136169434	True	PTPRJ
cXnorep45	weakly_conserved	chrX	73851350	73851527	177	0.6388022899627686	0.274539977312088	-0.22739997506141663	0.274539977312088	0.36426231265068054	False	-1
cXnorep63	weakly_conserved	chrX	102600969	102601074	105	1.0349713563919067	0.6785200238227844	0.6785200238227844	0.5559066534042358	0.3564513325691223	False	-1
c21norep5	weakly_conserved	chr21	14762114	14762860	60	0.6857833862304688	0.3364533483982086	0.29567331075668335	0.3364533483982086	0.34933003783226013	False	-1
c13riboseqorf54	weakly_conserved	chr13	102799339	102799420	81	0.8061604499816895	0.4614133834838867	0.4614133834838867	0.396173357963562	0.34474706649780273	False	-1
c11riboseqorf10	weakly_conserved	chr11	6482822	6483152	330	0.5932697057723999	0.2535533308982849	0.2535533308982849	-0.075526662170887	0.339716374874115	False	-1
c7riboseqorf122	weakly_conserved	chr7	128530363	128530780	417	0.905853807926178	0.5679133534431458	0.5679133534431458	0.15740661323070526	0.3379404544830322	False	-1
c12riboseqorf84	weakly_conserved	chr12	57823105	57823222	117	1.4620513916015625	1.1241507530212402	0.40584659576416016	1.1241507530212402	0.33790063858032227	False	-1
c9riboseqorf45	weakly_conserved	chr9	81689004	81689061	57	1.2306492328643799	0.8932466506958008	0.6071799993515015	0.8932466506958008	0.3374025821685791	False	-1
c17norep36	weakly_conserved	chr17	9240216	9240510	294	1.0743945837020874	0.7382266521453857	0.7382266521453857	0.10720665007829666	0.33616793155670166	False	-1
c5riboseqorf29	weakly_conserved	chr5	55164435	55164525	90	0.6249333620071411	0.3008267283439636	0.12929999828338623	0.3008267283439636	0.3241066336631775	False	-1
c1norep278	weakly_conserved	chr1	179864053	179864134	81	1.002098798751831	0.6916800141334534	0.6916800141334534	0.36383330821990967	0.3104187846183777	False	-1
c15riboseqorf1	weakly_conserved	chr15	22838747	22838861	114	1.4338246583938599	1.128013253211975	0.03020670637488365	1.128013253211975	0.30581140518188477	False	-1
c10riboseqorf80	weakly_conserved	chr10	95876554	95904837	114	0.551921010017395	0.2468266487121582	0.11757999658584595	0.2468266487121582	0.3050943613052368	False	-1
c22riboseqorf35	weakly_conserved	chr22	31347067	31347163	96	1.1884791851043701	0.8855334520339966	0.8855334520339966	0.6213732957839966	0.30294573307037354	False	-1
c1riboseqorf239	weakly_conserved	chr1	179864049	179864124	75	1.0411999225616455	0.7407333254814148	0.7407333254814148	0.35172000527381897	0.3004665970802307	False	-1
c3riboseqorf158	weakly_conserved	chr3	157089943	157090048	105	0.513276219367981	0.21881334483623505	0.21881334483623505	-0.4570266306400299	0.2944628596305847	False	-1
cXriboseqorf77	weakly_conserved	chrX	154488984	154489035	51	0.7927058339118958	0.5049533247947693	0.5049533247947693	0.45196664333343506	0.28775250911712646	True	SLC10A3
c18norep15	weakly_conserved	chr18	3986615	4005136	60	0.5752999782562256	0.2892066538333893	0.2892066538333893	-0.17280665040016174	0.2860933244228363	False	-1
c4riboseqorf46	weakly_conserved	chr4	67701418	67720538	282	0.6235105991363525	0.33792001008987427	-1.0047999620437622	0.33792001008987427	0.28559058904647827	False	-1
c6norep214	weakly_conserved	chr6	143948359	143960565	198	1.3133232593536377	1.0298333168029785	0.8462133407592773	1.0298333168029785	0.2834899425506592	False	-1
c11riboseqorf108	weakly_conserved	chr11	74497034	74498084	1050	0.5088657140731812	0.22611333429813385	0.22611333429813385	0.11120666563510895	0.2827523946762085	False	-1
c1norep214	weakly_conserved	chr1	153565606	153565672	66	0.9920606017112732	0.7107667326927185	-0.610033392906189	0.7107667326927185	0.2812938690185547	False	-1
c1riboseqorf102	weakly_conserved	chr1	53889352	53889463	111	1.4376308917999268	1.1619869470596313	1.1619869470596313	0.5497600436210632	0.2756439447402954	False	-1
c1norep211	weakly_conserved	chr1	151280090	151280192	102	0.5109607577323914	0.23942001163959503	0.23942001163959503	0.012106666341423988	0.2715407609939575	False	-1
c12riboseqorf147	weakly_conserved	chr12	120444539	120444632	93	1.345881700515747	1.0776866674423218	1.0776866674423218	1.0354353189468384	0.2681950330734253	False	-1
c4norep62	weakly_conserved	chr4	42397689	42397761	72	0.7578333020210266	0.49054667353630066	0.31232666969299316	0.49054667353630066	0.26728662848472595	False	-1
