chrom	chromStart	chromEnd	name	score	strand	thickStart	thickEnd	itemRgb	blockCount	blockSizes	blockStarts	transcript_id	region_length	strand_right	gene_name	cds_frame	cds_start_pos	translated_matched_frame_score	translated_max_frame_score	translated_start_region_score	translated_window_max_score	translated_phylop_mean	translated_frame	translated_length	untranslated_matched_frame_score	untranslated_max_frame_score	untranslated_start_region_score	untranslated_window_max_score	untranslated_phylop_mean	untranslated_frame	untranslated_length	genome_coords	translated_block_starts	translated_block_ends	untranslated_block_starts	untranslated_block_ends
19	18196055	18196112	ENST00000599612_1	57	+	18196055	18196112	0	1	57	0	ENST00000599612	57	+	MPV17L2	0	18193281	-19.347631456559164	-19.347631456559164	-11.134133315086364	-16.400100219249726	-0.46745614350462955	1	57	-14.710667536242328	-14.710667536242328	-34.20539975166321	3.799714380941753	0.1005809280921739	3	836	19:18196112-18193281	[18196055]	[18196112]	[18196112]	[18196948]
19	18928316	18928346	ENST00000247003_1	30	+	18928316	18928346	0	1	30	0	ENST00000247003	30	+	DDX49	0	18919741	-28.165699847539265	-20.503999447822572	-25.783799393971762	-28.165699847539265	-0.8668333415873348	1	30	-25.87094308759394	-19.825802884156435	-18.16000063419342	-15.289300107955933	-0.6132112677257449	3	284	19:18928346-18919741	[18928316]	[18928346]	[18928346]	[18928630]
19	21383674	21383884	ENST00000683779_1	210	+	21383674	21383884	0	1	210	0	ENST00000683779	210	+	ZNF738	0	21359140	NaN	NaN	NaN	NaN	-12.925452380277038	1	210	-6.199612133518279	-4.857260483213116	NaN	NaN	-7.757568578657211	1	4698	19:21383884-21359140	[21383674]	[21383884]	[21383884]	[21388582]
19	30015069	30015102	ENST00000392271_1	33	+	30015069	30015102	0	1	33	0	ENST00000392271	33	+	URI1	0	29942547	-24.344363602724943	-14.829242406469403	-4.174999713897705	-23.393100118637086	0.35818181057093723	1	33	-20.409146603132587	-18.29288852439486	-18.125666308403016	-4.398899930715561	1.4493490050275446	2	1510	19:30015102-29942547	[30015069]	[30015102]	[30015102]	[30016612]
19	32383083	32383092	ENST00000355898_1	9	+	32383083	32383092	0	1	9	0	ENST00000355898	9	+	ZNF507	0	32352830	-23.675666173299152	-9.625777138604057			0.20199999296002918	1	9	-22.758644622058696	-22.272174685393015	-18.954199886322023	0.9549999237060547	0.8247549593590605	1	4575	19:32383092-32352830	[32383083]	[32383092]	[32383092]	[32387667]
19	32587300	32587405	ENST00000590247_1	105	+	32587300	32587405	0	1	105	0	ENST00000590247	105	+	PDCD5	0	32581261	-15.314609552565075	-14.807085782005673	-18.26253344217936	-2.9205000400543213	2.543771427692402	1	105	-18.39452068010966	-18.39452068010966	-10.228399912516275	-17.02559995651245	2.086749996446694	1	48	19:32587405-32581261	[32587300]	[32587405]	[32587405]	[32587453]
19	33379692	33379773	ENST00000284000_1	81	+	33379692	33379773	0	1	81	0	ENST00000284000	81	+	CEBPG	0	33379239	-22.77125953744959	-15.474555514476917	-13.568000507354736	-18.199800109863283	0.47369134688267	1	81	-23.699139756933395	-23.699139756933395	-24.819800758361815	-5.562300074100494	1.1837209043401309	1	2913	19:33379773-33379239	[33379692]	[33379773]	[33379773]	[33382686]
19	34400036	34400066	ENST00000356487_1	30	+	34400036	34400066	0	1	30	0	ENST00000356487	30	+	GPI	0	34365266	-23.309066764513652	-1.5937999169031778	-28.70573353767395	-23.309066764513652	0.3610333266357581	1	30	-21.70877268076451	-18.99556842216715	-15.25014317035675	0.5849999785423279	-0.33125128577077007	2	2347	19:34400066-34365266	[34400036]	[34400066]	[34400066]	[34402413]
19	34469221	34469314	ENST00000246548_1	93	+	34469221	34469314	0	1	93	0	ENST00000246548	93	+	UBA2	0	34428432	-14.688139827982072	-14.688139827982072	-10.040600045522053	-6.452400061488151	1.5816129209393615	1	93	-12.928401479692779	-12.437573992173572	-18.922666549682617	5.64900016784668	1.1774294675542354	3	1937	19:34469314-34428432	[34469221]	[34469314]	[34469314]	[34471251]
19	35026141	35026348	ENST00000317991_1	207	+	35026141	35026348	0	1	207	0	ENST00000317991	207	+	GRAMD1A	0	35000478	-23.327318576798923	-9.982787393861347	-41.36446641286214	3.068900156021118	2.2962705498822213	1	207	-17.468512367364788	-14.080272713475976	-11.245800018310547	-3.97379991710186	3.891628126837005	2	121	19:35026348-35000478	[35026141]	[35026348]	[35026348]	[35026469]
19	35637554	35637668	ENST00000262633_1	114	+	35637554	35637668	0	1	114	0	ENST00000262633	114	+	RBM42	0	35629153	-30.599517247655935	-15.894236762272683	-28.39633385340373	-18.711200030644736	1.9635632116261912	1	114	-12.02835325984394	-9.343882392434512	-12.782800376415253		4.014353008721681	3	17	19:35637668-35629153	[35637554]	[35637668]	[35637668]	[35637685]
19	35658647	35658782	ENST00000649813_1	135	+	35658647	35658782	0	1	135	0	ENST00000649813	135	+	COX6B1	0	35651243	-18.776614762897843	-17.33606676591767	-3.60040003657341	-8.351700061559677	1.4336814702876532	1	135								19:35658782-35651243	[35658647]	[35658782]	[]	[]
19	35746847	35746997	ENST00000587708_1	150	+	35746847	35746997	0	1	150	0	ENST00000587708	150	+	PSENEN	0	35745930	-23.567525030873345	-23.567525030873345	-18.373466515541075	-12.300714492797852	0.9995599855327358	1	150	-22.979624478248603	-21.61350422271838	-34.134399286905925	-2.837333311637243	0.42209534790464354	1	522	19:35746997-35745930	[35746847]	[35746997]	[35746997]	[35747519]
19	36149839	36149950	ENST00000246533_1	111	+	36149839	36149950	0	1	111	0	ENST00000246533	111	+	CAPNS1	0	36141011	-30.165666729480296	-19.007774819124926	-14.842266591389974	-20.47363324165344	0.3670720690106218	1	111	-23.814106768325303	-19.34946891251332	-28.727599906921387	-9.273599863052368	0.8905508646781374	2	403	19:36149950-36141011	[36149839]	[36149950]	[36149950]	[36150353]
19	38383390	38383462	ENST00000215071_1	72	+	38383390	38383462	0	1	72	0	ENST00000215071	72	+	PSMD8	0	38374601	-19.967027861417996	-19.967027861417996	-0.18613341649373372	-8.235466877619425	1.2159999781870283	1	72	-25.176766729756686	-25.053275327501673	-23.268199984232584	-8.180799961090088	0.5438646385645576	3	362	19:38383462-38374601	[38383390]	[38383462]	[38383462]	[38383824]
19	38932700	38932742	ENST00000308018_1	42	+	38932700	38932742	0	1	42	0	ENST00000308018	42	+	MRPS12	0	38931294	-31.14421434629531	-29.220262232280913	-54.4341331799825	-14.236900091171265	-1.4466904747920732	1	42	-25.98552585032904	-24.114389674624366	-24.443200461069743	-13.669299986958503	-0.34658450775773225	1	426	19:38932742-38931294	[38932700]	[38932742]	[38932742]	[38933168]
19	39489820	39489904	ENST00000607714_1	84	+	39489820	39489904	0	1	84	0	ENST00000607714	84	+	TIMM50	0	39480853	-12.128226283050719	-12.128226283050719	-17.559666887919107	-5.218700218200683	1.5870833339480062	1	84	-13.17585071772301	-12.513661376030921	-20.63046669960022	6.165999889373779	-0.29168162654323526	3	3875	19:39489904-39480853	[39489820]	[39489904]	[39489904]	[39493779]
19	40378173	40378473	ENST00000409735_1	300	+	40378173	40378473	0	1	300	0	ENST00000409735	300	+	PLD3	0	40366483	-22.74233993843198	-16.64394994823883	-55.978800773620605	-2.8377999544143675	1.5228200095550468	1	300	-6.671499967575073	-6.671499967575073			2.1604999924699464	1	12	19:40378473-40366483	[40378173]	[40378473]	[40378473]	[40378485]
19	44903169	44903346	ENST00000426677_1	177	+	44903169	44903346	0	1	177	0	ENST00000426677	177	+	TOMM40	0	44891415	-12.727627226861857	-12.616395508165413	3.694599723815918	-4.140299981832504	1.0179604451187838	1	177	-15.603970905331455	-15.603970905331455	-42.552666600545244	6.4431997301056985	2.0681107782456025	2	343	19:44903346-44891415	[44903169]	[44903346]	[44903346]	[44903689]
19	44992897	44993044	ENST00000337392_1	147	+	44992897	44993044	0	1	147	0	ENST00000337392	147	+	CLPTM1	0	44955395	-27.065414948528314	-18.20939466945168	-18.827400143941244	-14.864799511432647	1.184571425842286	1	147	-15.295555562985063	-14.558993258460202	-36.652266311645505	5.436200046539307	2.5299225584509775	1	297	19:44993044-44955395	[44992897]	[44993044]	[44993044]	[44993341]
19	45090510	45090537	ENST00000270257_1	27	+	45090510	45090537	0	1	27	0	ENST00000270257	27	+	GEMIN7	0	45090114	-23.691777600182427	-21.602111100046724	-31.568999671936034		-0.25056521788887354	1	27	-25.280134530367746	-25.280134530367746	-6.031400060653686	-8.626900029182433	-0.1805321078629553	1	981	19:45090537-45090114	[45090510]	[45090537]	[45090537]	[45091518]
19	45526177	45526363	ENST00000245932_1	186	+	45526177	45526363	0	1	186	0	ENST00000245932	186	+	VASP	0	45507771	-15.381892599085326	-11.3766612641273	-6.295066817601522	3.3365000009536745	2.1244139764001044	1	186	-17.192228514815845	-15.640025930862565	-5.261133360862732	-2.524899896979332	2.8247564509270653	3	620	19:45526363-45507771	[45526177]	[45526363]	[45526363]	[45526983]
19	46390346	46390466	ENST00000012443_1	120	+	46390346	46390466	0	1	120	0	ENST00000012443	120	+	PPP5C	0	46347096	-16.091925150156023	-9.04562499349316	-9.196000123023987	-1.5264002084732056	1.3915166594068675	1	120	-16.520491185175413	-13.695477434307747	-5.374999988079071	3.797499980032444	2.4886188566088236	3	509	19:46390466-46347096	[46390346]	[46390466]	[46390466]	[46390975]
19	47209251	47209515	ENST00000270225_1	264	+	47209251	47209515	0	1	264	0	ENST00000270225	264	+	SAE1	0	47130930	-21.908090848729692	-21.056816147943653	-19.292199897766114	-5.998400151729584	-0.6373674261999303	1	264	-24.054995548330666	-21.941230194588307	-32.75493357976278	0.039100146293640135	-0.262231936373492	3	1121	19:47209515-47130930	[47209251]	[47209515]	[47209515]	[47210636]
19	48330470	48330539	ENST00000270221_1	69	+	48330470	48330539	0	1	69	0	ENST00000270221	69	+	EMP3	0	48326844	-26.863086985613126	-16.490347914073777	-23.26966727077961	-10.332299900054931	-0.012227272639530853	1	69	-32.65700054168701	-17.320714592933655			0.042214290371962955	3	14	19:48330539-48326844	[48330470]	[48330539]	[48330539]	[48330553]
19	48453025	48453196	ENST00000253237_1	171	+	48453025	48453196	0	1	171	0	ENST00000253237	171	+	GRWD1	0	48446005	-23.308777606975266	-23.308777606975266	-8.514599831899007	-9.031399857997894	-1.1115928145270504	1	171	-22.317487047672152	-20.925167608470513	-30.588999366760255	3.448428511619568	-0.5335610909674386	2	3826	19:48453196-48446005	[48453025]	[48453196]	[48453196]	[48457022]
19	48966735	48966762	ENST00000331825_1	27	+	48966735	48966762	0	1	27	0	ENST00000331825	27	+	FTL	0	48965507	-18.835444503360325	-18.835444503360325	-18.000599956512453		0.1006296402602284	1	27	-19.994795080942986	-18.836991279807865	-10.41480016708374	-9.469000339508057	1.3620341782792447	1	117	19:48966762-48965507	[48966735]	[48966762]	[48966762]	[48966879]
19	49015842	49015890	ENST00000595090_1	48	+	49015842	49015890	0	1	48	0	ENST00000595090	48	+	RUVBL2	0	48993911	-27.247437849640846	-18.185791867474716	-22.57840003967285	-30.528200554847718	-0.26445832731648505	1	48	-23.521500069648027	-16.211224914342164	-15.173800154527028	-20.764433576663336	1.5857250065833797	3	80	19:49015890-48993911	[49015842]	[49015890]	[49015890]	[49015970]
19	49108443	49108530	ENST00000598441_1	87	+	49108443	49108530	0	1	87	0	ENST00000598441	87	+	SNRNP70	0	49086414	-16.341071394405194	-15.689494153891486	-20.884999942034483	-7.124399900436401	0.25617240478509457	1	87	-16.440229705862098	-15.010054062347155	-17.678133710225424	-10.380399751663209	3.365472970568147	3	74	19:49108530-49086414	[49108443]	[49108530]	[49108530]	[49108604]
19	49470467	49470590	ENST00000293350_1	123	+	49470467	49470590	0	1	123	0	ENST00000293350	123	+	ALDH16A1	0	49453331	-27.247769586550884	-23.62910252656692	-16.725467085838318	-13.083625122904778	0.2097642343960763	1	123	-14.376786509278888	-14.011617183630031	-27.087067286173504	4.014999866485596	-0.1415036329740239	2	460	19:49470590-49453331	[49470467]	[49470590]	[49470590]	[49471050]
19	49491815	49491824	ENST00000391857_1	9	+	49491815	49491824	0	1	9	0	ENST00000391857	9	+	RPL13A	0	49487629	-6.508333206176758	-6.508333206176758			6.411999967363146	1	9	-22.088522790961953	-19.27850820682943	-16.3917329788208	-10.07859981060028	-0.0023078516699096634	2	484	19:49491824-49487629	[49491815]	[49491824]	[49491824]	[49492308]
19	49688245	49688293	ENST00000454376_1	48	+	49688245	49688293	0	1	48	0	ENST00000454376	48	+	PRMT1	0	49677280	-7.438708230853081	-7.438708230853081	-11.97319974899292	-5.430599975585937	0.5823541703624263	1	48	-9.793467610300361	-9.665246661026757	-28.474200630187987	3.067799997329712	4.3624740222335925	2	154	19:49688293-49677280	[49688245]	[49688293]	[49688293]	[49688447]
19	50725467	50725656	ENST00000250340_1	189	+	50725467	50725656	0	1	189	0	ENST00000250340	189	+	CLEC11A	0	50723525	-17.98758730203623	-14.412158830692528	-19.967199844121932	-9.34869999885559	-0.08357142950728456	1	189	-16.00767309161333	-16.00767309161333	-22.065800046920778	-12.095799839496612	1.1834230735503997	2	52	19:50725656-50723525	[50725467]	[50725656]	[50725656]	[50725708]
19	52225981	52226203	ENST00000322088_1	222	+	52225981	52226203	0	1	222	0	ENST00000322088	222	+	PPP2R1A	0	52190096	-12.125662183942827	-12.125662183942827	-1.842799997329712	-1.249899909645319	1.7167387386906665	1	222	-13.946513152582943	-13.364143711694107	-4.9354667584101355	3.0	-0.18834319446662343	1	3315	19:52226203-52190096	[52225981]	[52226203]	[52226203]	[52229518]
19	53874498	53874750	ENST00000391770_1	252	+	53874498	53874750	0	1	252	0	ENST00000391770	252	+	MYADM	0	53873529	-28.954617221782236	-27.536995945907222	-23.248399543762208	-16.249900102615356	-1.4918253963133172	1	252	-19.907551851378464	-18.1157185615051	-21.20909146829085	2.717199969291687	0.14939548078027295	3	1685	19:53874750-53873529	[53874498]	[53874750]	[53874750]	[53876435]
19	54106902	54106974	ENST00000485876_1	72	+	54106902	54106974	0	1	72	0	ENST00000485876	72	+	NDUFA3	0	54102878	-13.642416819930077	-13.642416819930077	-11.342600417137145	-5.78650004863739	0.10708331753913727	1	72	-15.647817624439984	-4.379339494609407	-29.03159942626953	1.3329999993244808	0.9040379032250141	1	594	19:54106974-54102878	[54106902]	[54106974]	[54106974]	[54107568]
19	54131432	54131501	ENST00000321030_1	69	+	54131432	54131501	0	1	69	0	ENST00000321030	69	+	PRPF31	0	54118278	-24.68647816874411	-24.68647816874411	-25.09893315633138	-12.519500183314085	-0.6930895522236824	1	69	-33.29498127805737	-28.618801699055112	-38.16259870529175	-10.98070033788681	-0.30467924571273197	3	212	19:54131501-54118278	[54131432]	[54131501]	[54131501]	[54131713]
19	54155407	54155467	ENST00000221232_1	60	+	54155407	54155467	0	1	60	0	ENST00000221232	60	+	CNOT3	0	54142978	-2.6350335677464805	-2.6350335677464805	-0.21306705474853516	3.5016998291015624	1.7561833300317327	1	60	-8.681892537207247	-6.630822404662025	-3.7369999915361403	1.2373000234365463	3.727574764685618	2	214	19:54155467-54142978	[54155407]	[54155467]	[54155467]	[54155681]
19	54193362	54193377	ENST00000396388_1	15	+	54193362	54193377	0	1	15	0	ENST00000396388	15	+	TSEN34	0	54191364	-9.14979977607727	1.4922000885009765	-9.14979977607727		0.27553334886518616	1	15	-17.759981728320245	-17.171728442848604	-39.07680025100708	-1.2675999149680137	-0.0931186124042567	1	1155	19:54193377-54191364	[54193362]	[54193377]	[54193377]	[54194532]
19	55388332	55388401	ENST00000344063_1	69	+	55388332	55388401	0	1	69	0	ENST00000344063	69	+	RPL28	0	55386357	-16.07565217562344	-15.446768251666125	-20.04646635055542	-6.2009001046419145	-0.4896231779585714	1	69	-7.485894260860939	-6.6395840440587754	-28.7061336517334	5.208999872207642	-0.7487884714949168	1	3684	19:55388401-55386357	[55388332]	[55388401]	[55388401]	[55392085]
19	55486956	55487136	ENST00000205194_1	180	+	55486956	55487136	0	1	180	0	ENST00000205194	180	+	NAT14	0	55485708	-18.039084677979098	-18.039084677979098	-21.20175015926361	-4.655099964141845	-1.0507257162566697	1	180	-17.737208438195307	-17.737208438195307	-5.898666985829672	-5.554100015759468	-0.14836815784543994	2	430	19:55487136-55485708	[55486956]	[55487136]	[55487136]	[55487566]
19	55674068	55674215	ENST00000308924_1	147	+	55674068	55674215	0	1	147	0	ENST00000308924	147	+	U2AF2	0	55655104	-7.949319776629104	-7.949319776629104	-23.192467228571573	4.059100097417831	1.763429816681565	1	147	-11.16283433903715	-10.071104424246343	-7.894933025042216	-0.6287000417709351	2.2818436139326805	1	501	19:55674215-55655104	[55674068]	[55674215]	[55674215]	[55674716]
19	617246	617273	ENST00000588649_1	27	-	617246	617273	0	1	27	0	ENST00000588649	27	-	POLRMT	0	633512								-22.344169932716298	-18.626924343828886	-39.06040000915527	-13.161300009489059	0.09033962493797518	2	53	19:617273-633512	[]	[]	[617220]	[617273]
19	647881	648127	ENST00000292363_1	246	-	647881	648127	0	1	246	0	ENST00000292363	246	-	RNF126	0	663121								-15.357330306732376	-15.357330306732376	-8.700066728889942	4.466000080108643	1.375179405378888	2	602	19:648127-663121	[]	[]	[647525]	[648127]
19	1598198	1599439	ENST00000591899_1	45	-	1598198	1599439	0	2	17,28	0,1213	ENST00000591899	1241	-	UQCR11	0	1605409	-30.442059012020337	0.12570591533885284	-30.479466819763182		-0.4953529367853394	2	17	-15.72870961987951	-14.555296284625033	NaN	NaN	-0.6069457882669054	1	2271	19:1599439-1605409	[1598198]	[1598215]	[1597168, 1598215]	[1598215, 1599439]
19	1986232	1986487	ENST00000255608_1	255	-	1986232	1986487	0	1	255	0	ENST00000255608	255	-	BTBD2	0	2015703								-19.84908656183094	-19.214960817982117	-32.438399950663246	-4.00220000743866	-0.332799034556014	2	1040	19:1986487-2015703	[]	[]	[1985447]	[1986487]
19	2102112	2102172	ENST00000643116_1	60	-	2102112	2102172	0	1	60	0	ENST00000643116	60	-	AP3D1	0	2151334								-18.150441320695702	-18.150441320695702	-22.69199994405111	-1.6840998172760009	0.2563291140358486	1	1185	19:2102172-2151334	[]	[]	[2100987]	[2102172]
19	2426896	2426947	ENST00000215570_1	51	-	2426896	2426947	0	1	51	0	ENST00000215570	51	-	TIMM13	0	2427533								-22.236889373562576	-17.590092209043316	-5.878200197219849	-4.325999960303307	0.10555529850808494	1	1323	19:2426947-2427533	[]	[]	[2425624]	[2426947]
19	2430826	2430910	ENST00000325327_1	84	-	2430826	2430910	0	1	84	0	ENST00000325327	84	-	LMNB2	0	2456933								-18.72271050685677	-18.177498353441447	-17.492400312423705	-0.4610999286174774	-0.2673950352136137	1	2745	19:2430910-2456933	[]	[]	[2428165]	[2430910]
19	2755918	2757342	ENST00000221566_1	21	-	2755918	2757342	0	2	15,6	0,1418	ENST00000221566	1424	-	SGTA	0	2769068	-23.388799953460694	-4.749933465321859	-23.388799953460694		-1.079399985074997	1	15	-17.022106447203807	-15.699119754351244	-13.651466655731202	5.874000072479248	-0.49281758264065695	1	2628	19:2757342-2769068	[2755918]	[2755933]	[2754714, 2755933]	[2755933, 2757342]
19	3958854	3959100	ENST00000545797_1	246	-	3958854	3959100	0	1	246	0	ENST00000545797	246	-	DAPK3	0	3969735								-13.365827013865852	-12.271592378148465	-5.8230665524800616	-1.8120000541210175	-1.1418221523083003	1	648	19:3959100-3969735	[]	[]	[3958452]	[3959100]
19	3976439	3976553	ENST00000309311_1	114	-	3976439	3976553	0	1	114	0	ENST00000309311	114	-	EEF2	0	3985380								-20.37763229458019	-17.26069096417138	-21.854466501871745	-0.9668000996112823	1.0714395806464987	1	498	19:3976553-3985380	[]	[]	[3976055]	[3976553]
19	4361371	4361599	ENST00000269886_1	228	-	4361371	4361599	0	1	228	0	ENST00000269886	228	-	SH3GL1	0	4400368								-18.740947636712963	-17.1734849562934	-24.544799995422363	-1.0632998585700988	-0.046720454253380804	1	1230	19:4361599-4400368	[]	[]	[4360369]	[4361599]
19	4657962	4658004	ENST00000262947_1	42	-	4657962	4658004	0	1	42	0	ENST00000262947	42	-	MYDGF	0	4670334								-18.013343582969135	-17.154142171755858	-20.208599662780763	-3.2763001203536986	-0.3358217387113457	3	460	19:4658004-4670334	[]	[]	[4657544]	[4658004]
