translon_id	chrom	start	end	strand	transcript_id	exonic_length	blockCount	flank_size	flank_type	feature_n_bases	feature_mean	feature_median	feature_std	feature_min	feature_max	upstream_n_bases	upstream_mean	upstream_median	upstream_std	upstream_min	upstream_max	downstream_n_bases	downstream_mean	downstream_median	downstream_std	downstream_min	downstream_max	conservation_specificity
c19riboseqorf86	chr19	36321330	36330310	-	ENST00000438368	305	4	150	exonic	8869	-0.11773096	0.144	1.065351	-20.0	3.602	150	-0.060520000755786896	0.14399999380111694	0.518649160861969	-2.671999931335449	0.18700000643730164	150	-0.063426666	0.0085	0.98750925	-3.251	1.97	-0.05721095949411392
c19riboseqorf87	chr19	36325453	36330310	-	ENST00000651681	369	2	150	exonic	4857	0.015138366	0.144	0.4815152	-4.938	0.187	150	-0.060520000755786896	0.14399999380111694	0.518649160861969	-2.671999931335449	0.18700000643730164	150	-0.01864665	0.18	0.5079429	-2.839	0.187	0.03378501534461975
c19riboseqorf88	chr19	36326877	36330310	-	ENST00000666458	351	2	150	exonic	3433	0.020450931	0.144	0.47173145	-4.938	0.187	150	-0.060520000755786896	0.14399999380111694	0.518649160861969	-2.671999931335449	0.18700000643730164	150	0.035480015	0.144	0.4601338	-2.617	0.187	-0.01502908393740654
c19riboseqorf89	chr19	36327205	36330310	-	ENST00000591372	78	2	150	exonic	3105	0.028702106	0.144	0.45348293	-4.938	0.187	150	-0.060520000755786896	0.14399999380111694	0.518649160861969	-2.671999931335449	0.18700000643730164	150	-0.08261333	0.144	0.6369953	-2.985	0.187	0.08922210335731506
c19riboseqorf90	chr19	36331484	36331643	-	ENST00000590622	159	1	150	exonic	159	-1.0583208	-0.534	1.7010152	-9.453	1.933	150	-1.2584134340286255	-0.6959999799728394	1.7698078155517578	-9.02400016784668	1.1260000467300415	150	-0.73618	-0.2705	1.6656258	-6.708	3.048	-0.32214075326919556
c19norep137	chr19	36489650	36490310	+	ENST00000592087	660	1	150	exonic	660	-0.3227394	-0.147	1.5695268	-9.2	7.973	150	0.2783333361148834	0.051500000059604645	2.533676862716675	-7.974999904632568	8.074000358581543	150	-0.15589336	-0.075	0.75187594	-2.884	1.464	-0.6010727286338806
c19norep138	chr19	36515123	36515210	-	ENST00000588993	87	1	150	exonic	87	-0.34820685	-0.067	2.1482236	-6.961	6.977	150	-0.5500733256340027	-0.3059999942779541	2.165083169937134	-10.442999839782715	7.242000102996826	150	0.4514333	0.32099998	3.0247595	-10.673	10.233	-0.7996401786804199
c19norep139	chr19	36515271	36515322	-	ENST00000588993	51	1	150	exonic	51	-0.9053724	-0.644	1.9414504	-5.705	3.369	150	-1.0661733150482178	-0.3320000171661377	2.8015050888061523	-20.0	3.302999973297119	150	-0.23468003	-0.072	2.1674814	-6.961	7.242	-0.6706923246383667
c19riboseqorf91	chr19	36525202	36525301	-	ENST00000592282	99	1	150	exonic	99	0.19036366	0.109	1.6387482	-5.483	5.442	150	0.2248266637325287	0.16200000047683716	1.2745705842971802	-2.815000057220459	5.107999801635742	139	-0.25689927	-0.164	1.3586953	-5.537	4.501	-0.034463003277778625
c19riboseqorf92	chr19	36525330	36528238	-	ENST00000592282	63	2	150	exonic	2875	0.038912684	-0.007	1.4663899	-9.938	10.092	150	0.0709933489561081	-0.23749999701976776	2.876070976257324	-7.142000198364258	10.286999702453613	150	0.17724	0.1365	1.5484784	-5.483	5.442	-0.13832731544971466
c19norep140	chr19	36577331	36577475	+	ENST00000448373	144	1	150	exonic	144	-0.1669861	-0.0695	0.8819436	-3.093	2.135	150	-0.08209334313869476	-0.03849999979138374	0.9476262927055359	-3.316999912261963	2.61299991607666	148	-0.59817564	-0.3875	1.1091189	-4.344	1.553	-0.08489274978637695
c19norep141	chr19	36589619	36589691	-	ENST00000586458	72	1	150	exonic	72	0.10102778	0.067	0.7824782	-2.242	1.408	150	0.322020024061203	0.24950000643730164	0.7084780335426331	-1.9259999990463257	1.4730000495910645	150	0.15879333	0.388	0.6174272	-2.295	1.318	-0.22099223732948303
c19riboseqorf93	chr19	36664766	36666786	-	ENST00000588268	117	2	150	exonic	2020	-0.14691584	-0.0515	1.2456369	-9.918	5.773	150	-0.4100533425807953	-0.4244999885559082	1.756466269493103	-5.046999931335449	5.892000198364258	150	0.2679467	0.0075000003	1.5836041	-4.061	6.945	-0.4148625135421753
c19norep142	chr19	36685800	36685860	-	ENST00000425254	60	1	150	exonic	60	0.37585002	0.26349998	0.7788693	-1.782	2.933	150	0.3376466929912567	0.2800000011920929	0.8790453672409058	-2.7239999771118164	3.121999979019165	150	0.35090664	0.27899998	1.1964524	-2.866	4.749	0.024943381547927856
c19norep143	chr19	36687349	36687418	-	ENST00000425254	69	1	150	exonic	69	-0.65244925	-0.305	1.1240196	-5.877	1.35	150	0.3063667118549347	-0.013000000268220901	2.618295192718506	-5.609000205993652	10.291999816894531	150	-0.28762004	-0.205	1.0627329	-3.506	4.739	-0.9588159322738647
c19riboseqorf94	chr19	36773176	36775513	+	ENST00000590750	261	2	150	exonic	2331	-0.039277565	0.044	1.2714198	-14.507	4.588	150	-0.9152266383171082	-0.6755000352859497	1.4687341451644897	-5.432000160217285	3.6670000553131104	150	1.8961533	1.737	1.4544669	-1.548	5.569	-1.935430884361267
c19norep144	chr19	36773233	36773347	+	ENST00000591531	114	1	150	exonic	114	-0.4751755	-0.29250002	1.1383733	-7.366	1.856	150	-0.8170332908630371	-0.5224999785423279	1.5723328590393066	-7.995999813079834	3.6670000553131104	150	-0.50467336	-0.24149999	1.2683383	-6.143	3.01	0.029497861862182617
c19norep145	chr19	36773448	36775513	+	ENST00000591531	189	2	150	exonic	2059	0.03885139	0.074	1.240807	-14.507	4.588	150	-0.485006719827652	-0.18799999356269836	1.2427098751068115	-6.14300012588501	1.680999994277954	150	1.8961533	1.737	1.4544669	-1.548	5.569	-1.857301950454712
c19riboseqorf95	chr19	36797543	36797768	+	ENST00000589556	225	1	150	exonic	225	-1.3429111	-0.613	2.0113416	-11.324	1.18	150	-0.576253354549408	-0.19550000131130219	1.386914849281311	-7.935999870300293	1.9479999542236328	150	-0.93308	-0.606	1.6618339	-10.586	3.179	-0.7666577696800232
c19norep146	chr19	36797614	36797773	+	ENST00000588906	159	1	150	exonic	159	-1.0666416	-0.602	1.5136635	-6.44	1.18	150	-1.289833426475525	-0.5019999742507935	2.199153184890747	-11.324000358581543	1.9479999542236328	150	-0.89260674	-0.5925	1.6615115	-10.586	3.179	-0.17403483390808105
c19riboseqorf96	chr19	36825622	36850078	-	ENST00000614179	147	2	150	exonic	24203	-0.27858987	-0.098	1.2566142	-11.997	6.667	150	-1.0156667232513428	-0.5764999985694885	1.5395772457122803	-8.972000122070312	1.7480000257492065	150	-0.37886	-0.2165	1.8835627	-12.262	7.048	0.10027012228965759
c19riboseqorf97	chr19	36851871	36876802	+	ENST00000420450	51	2	150	exonic	24376	-0.2180343	-0.0535	1.4481146	-20.0	7.759	150	0.3784799873828888	0.10099999606609344	1.3757054805755615	-3.2750000953674316	7.684000015258789	150	-6.706407	-2.072	7.9500813	-20.0	2.511	-0.5965142846107483
c19norep147	chr19	36851871	36876822	+	ENST00000614069	205	3	150	exonic	24396	-0.21879055	-0.053	1.4507256	-20.0	7.759	150	0.3784799873828888	0.10099999606609344	1.3757054805755615	-3.2750000953674316	7.684000015258789	150	-7.46416	-2.8899999	8.147909	-20.0	2.511	-0.5972705483436584
c19norep148	chr19	36851871	36892919	+	ENST00000432005	135	2	150	exonic	40275	-0.79422134	-0.107	3.208718	-20.0	10.849	150	0.3784799873828888	0.10099999606609344	1.3757054805755615	-3.2750000953674316	7.684000015258789	150	-0.01794	0.133	1.3655787	-5.079	3.466	-1.172701358795166
c19riboseqorf98	chr19	36915204	36916182	-	ENST00000391711	219	2	150	exonic	958	-0.7489781	-0.437	1.8870481	-13.449	9.707	150	-0.7572266459465027	-0.7764999866485596	2.5947024822235107	-7.323999881744385	9.513999938964844	150	-0.57044667	-0.2435	1.4238139	-6.712	1.874	-0.17853140830993652
c19riboseqorf99	chr19	36916363	36916471	+	ENST00000333987	108	1	150	exonic	108	-0.5580926	-0.244	1.7234633	-7.205	3.707	150	-0.5122333765029907	-0.39899998903274536	2.5580270290374756	-7.294000148773193	9.513999938964844	150	-0.17533335	-0.0855	1.4137913	-6.442	4.647	-0.3827592432498932
c19riboseqorf100	chr19	36916442	36916538	+	ENST00000333987	96	1	150	exonic	96	0.17183334	0.052500002	1.4193857	-4.379	4.206	150	-0.156413272023201	-0.19299998879432678	2.399183511734009	-7.294000148773193	9.513999938964844	150	-0.53804666	-0.31800002	1.5160909	-6.442	4.647	0.3282465934753418
c19riboseqorf101	chr19	37080361	37089113	+	ENST00000337995	102	2	150	exonic	8564	-0.00088111847	0.023	1.2594413	-11.606	7.224	150	0.7663333415985107	0.453499972820282	1.365551233291626	-2.888000011444092	6.598999977111816	150	-0.29437998	-0.1565	1.4183145	-4.678	3.699	-0.7672144770622253
c19norep149	chr19	37128330	37128714	+	ENST00000337995	384	1	150	exonic	384	0.73454165	0.5535	4.7536936	-20.0	11.65	150	0.817026674747467	0.3684999942779541	5.200403213500977	-20.0	11.708999633789062	150	0.8664866	0.97099996	4.309028	-20.0	9.123	-0.1319449543952942
c19riboseqorf102	chr19	37207174	37210468	-	ENST00000532828	108	2	150	exonic	3237	-0.19847915	-0.082	1.3052237	-9.658	5.986	150	-0.7970132231712341	-0.343500018119812	2.05981707572937	-8.293999671936035	5.676000118255615	150	0.33962667	0.1455	1.728932	-6.817	8.702	-0.538105845451355
c19riboseqorf103	chr19	37219618	37230448	+	ENST00000590503	171	2	150	exonic	10463	-0.23061685	-0.034	1.2960529	-10.545	7.711	93	0.04765591397881508	0.01600000075995922	0.6512888073921204	-1.8229999542236328	2.1700000762939453	150	-0.31068665	-0.368	1.7428823	-6.3	6.418	-0.2782727777957916
c19norep150	chr19	37219722	37230448	+	ENST00000589413	189	3	150	exonic	10359	-0.23891217	-0.038	1.2950712	-10.545	7.711	150	0.45209336280822754	0.24849998950958252	1.048157811164856	-2.059999942779541	3.562000036239624	150	-0.31068665	-0.368	1.7428823	-6.3	6.418	-0.691005527973175
c19riboseqorf104	chr19	37317920	37318148	+	ENST00000544914	228	1	150	exonic	228	-1.3244343	-0.626	1.9872996	-15.955	1.201	150	-0.7490333318710327	-0.35350000858306885	1.4924496412277222	-9.539999961853027	1.8700000047683716	150	-0.8184133	-0.4145	1.7272707	-9.118	3.257	-0.5754009485244751
c19riboseqorf105	chr19	37497450	37497513	-	ENST00000585890	63	1	150	exonic	63	0.15346031	0.021	0.7809987	-1.973	1.764	150	-0.06830666959285736	-0.015500000678002834	0.8990171551704407	-3.871999979019165	1.9249999523162842	150	-0.11283334	-0.1275	0.93187755	-5.334	1.663	0.22176697850227356
c19norep151	chr19	37506945	37508345	+	ENST00000627814	102	2	150	exonic	1400	0.3913643	0.243	1.1548097	-6.189	5.251	150	0.4589933156967163	0.234499990940094	2.067723274230957	-5.465000152587891	8.027999877929688	150	0.5060134	0.21000001	1.6137327	-3.96	5.166	-0.11464908719062805
c19norep152	chr19	37507236	37507290	+	ENST00000587986	54	1	150	exonic	54	0.5311481	0.394	1.0164692	-2.444	3.82	150	0.6104000210762024	0.34450000524520874	1.4182655811309814	-3.2769999504089355	4.482999801635742	150	0.38591334	0.2385	0.96069217	-2.2	4.496	-0.07925194501876831
c19norep153	chr19	37522619	37532465	+	ENST00000627814	183	3	150	exonic	9631	-0.24211143	-0.044	1.3198059	-11.993	9.045	150	-0.15308666229248047	-0.01899999938905239	0.8698922991752625	-4.053999900817871	3.361999988555908	132	-0.22027272	-0.261	2.4182363	-14.612	9.027	-0.08902476727962494
c19norep154	chr19	37594953	37595031	+	ENST00000316433	78	1	150	exonic	78	0.08123077	0.0155	0.6544816	-1.272	2.418	150	-0.26807332038879395	-0.2535000145435333	1.4924033880233765	-5.790999889373779	5.701000213623047	150	-0.0010733414	0.056	1.0489801	-4.049	2.546	0.08230410516262054
c19norep155	chr19	37654804	37655085	-	ENST00000589789	114	2	150	exonic	281	-0.32805693	-0.133	1.3226413	-8.389	5.222	150	-0.4841933250427246	-0.14100000262260437	1.7565934658050537	-10.637999534606934	3.2980000972747803	150	0.37903333	0.16600001	1.5574274	-7.179	6.106	-0.7070902585983276
c19norep156	chr19	37670523	37686483	-	ENST00000358582	66	2	150	exonic	15722	-1.3808459	-0.471	2.9326115	-20.0	7.596	137	-0.2610510587692261	-0.1459999978542328	1.1323848962783813	-4.724999904632568	2.7339999675750732	150	-9.848146	-7.706	8.208829	-20.0	0.821	-1.1197948455810547
c19norep157	chr19	37696931	37697402	-	ENST00000355202	471	1	150	exonic	471	1.7509745	1.769	2.4337323	-10.536	6.358	150	0.05259997025132179	0.07100000232458115	1.403842806816101	-4.270999908447266	4.257999897003174	150	2.1266866	2.1155	2.3504312	-8.492	6.312	-0.3757120370864868
c19norep158	chr19	37773729	37779581	-	ENST00000536220	60	2	150	exonic	5835	-0.9671478	-0.391	2.0796566	-20.0	4.937	150	-0.8354800343513489	-0.5429999828338623	2.218770980834961	-10.760000228881836	5.547999858856201	150	-4.3602266	-2.1694999	6.044844	-20.0	5.422	-0.13166779279708862
c19riboseqorf106	chr19	38081256	38081328	+	ENST00000222345	72	1	150	exonic	72	-0.016499983	0.013499999	3.0872989	-8.377	10.964	150	0.25171998143196106	0.01600000075995922	1.848778486251831	-3.8959999084472656	11.031999588012695	150	2.1803267	2.125	2.8406441	-6.643	11.495	-2.196826696395874
c19riboseqorf107	chr19	38081398	38081497	+	ENST00000222345	99	1	150	exonic	99	3.5410304	3.115	2.8910856	-5.14	11.754	150	0.7158733010292053	0.4000000059604645	3.1650519371032715	-8.376999855041504	11.494999885559082	150	3.3025467	2.931	3.8524456	-15.955	11.806	0.23848366737365723
c19norep159	chr19	38869668	38869978	-	ENST00000598904	72	2	150	exonic	285	0.82021403	-0.035	3.23529	-10.079	11.702	150	2.5986931324005127	1.9644999504089355	3.968219041824341	-10.682000160217285	11.626999855041504	150	3.094093	1.7515	4.6910887	-15.256	11.702	-2.273879051208496
c19riboseqorf108	chr19	38899589	38899691	-	ENST00000392081	102	1	150	exonic	102	2.6289804	1.8625	3.0189002	-3.167	11.288	150	1.0560534000396729	0.21899999678134918	3.1065256595611572	-5.499000072479248	11.236000061035156	150	2.9795666	1.838	3.0945528	-1.375	11.549	-0.3505861759185791
c19norep160	chr19	38900072	38905034	+	ENST00000313582	159	2	150	exonic	4906	-0.3296194	-0.128	2.2847896	-20.0	11.761	150	3.3857131004333496	1.8389999866485596	3.7622926235198975	-2.746999979019165	11.670000076293945	150	2.9668999	1.4795	5.1656423	-13.6	11.761	-3.715332508087158
c19norep161	chr19	38932738	38932933	+	ENST00000308018	195	1	150	exonic	195	-0.4484872	-0.261	1.3826028	-6.317	3.537	150	3.229346513748169	2.7274999618530273	6.092081069946289	-20.0	11.822999954223633	150	-0.23716664	-0.20899999	1.7908564	-4.349	9.766	-3.6778337955474854
c19riboseqorf109	chr19	39341791	39341875	-	ENST00000599274	84	1	150	exonic	84	0.021750001	-0.0225	1.187142	-4.084	4.353	150	-0.141593337059021	-0.14900000393390656	1.8662899732589722	-6.5320000648498535	7.89300012588501	150	0.28988668	0.235	1.2573458	-4.466	3.579	-0.2681366801261902
c19riboseqorf110	chr19	39445716	39445785	+	ENST00000598725	69	1	150	exonic	69	1.0189567	0.138	2.8823254	-4.079	10.601	150	0.2009333223104477	0.03850000351667404	2.0382678508758545	-5.235000133514404	7.632999897003174	150	3.1125731	1.3180001	4.331486	-4.785	11.698	-2.093616485595703
c19riboseqorf111	chr19	39831874	39834198	-	ENST00000348817	270	2	150	exonic	2324	1.8001854	0.73	3.0661519	-7.134	11.867	150	0.39751997590065	0.015000000596046448	2.6914424896240234	-5.934000015258789	11.218999862670898	150	3.8379195	2.365	4.471536	-5.444	11.871	-2.037734031677246
c19riboseqorf112	chr19	40365555	40366487	+	ENST00000356508	99	2	150	exonic	932	0.9613165	0.472	2.3889627	-7.326	10.957	150	0.31184667348861694	0.06000000238418579	1.1917954683303833	-2.8489999771118164	5.456999778747559	150	2.10384	0.5905	3.844773	-5.083	10.957	-1.1425235271453857
c19norep162	chr19	40365593	40365767	+	ENST00000594085	174	1	150	exonic	174	-0.26199424	-0.0055000004	1.7524624	-7.326	6.905	150	0.5932999849319458	0.26649999618530273	1.30231773853302	-3.239000082015991	5.456999778747559	150	2.0678933	1.3255	3.3705788	-7.233	10.607	-2.3298873901367188
c19riboseqorf113	chr19	40425885	40425939	-	ENST00000357949	54	1	150	exonic	54	4.226481	4.0605	3.0413995	-0.076	10.815	150	1.5943666696548462	0.8255000114440918	3.050626277923584	-10.909000396728516	9.557000160217285	150	1.6358	0.783	2.688614	-4.099	10.817	2.5906810760498047
c19norep163	chr19	40572176	40575420	+	ENST00000598249	69	3	150	exonic	3244	0.063563496	-0.027	1.7999662	-12.697	11.741	150	5.2795329093933105	5.9105000495910645	4.491779327392578	-11.604000091552734	11.727999687194824	150	5.2369604	6.4300003	5.296737	-11.593	11.741	-5.215969562530518
c19norep164	chr19	40613702	40613756	+	ENST00000546155	54	1	150	exonic	54	-0.91681474	-0.3345	2.1207924	-9.704	2.152	150	-0.3797999620437622	-0.02149999886751175	1.5377888679504395	-5.474999904632568	3.3570001125335693	150	-0.24103333	-0.057	1.9701136	-12.152	5.12	-0.6757814288139343
c19norep165	chr19	40716608	40716770	-	ENST00000324464	162	1	150	exonic	162	0.0128086405	0.0815	1.2718813	-3.91	4.678	150	-1.5589133501052856	-1.0494999885559082	2.4206948280334473	-14.246999740600586	3.0329999923706055	150	0.44314668	0.3545	1.3239685	-2.744	5.327	-0.4303380250930786
c19norep166	chr19	40717509	40717578	+	ENST00000263370	69	1	150	exonic	69	1.1843911	0.747	1.6135831	-2.433	4.73	150	0.8187066912651062	0.5245000123977661	1.6241860389709473	-3.2920000553131104	6.689000129699707	150	0.78848666	0.47750002	1.4283341	-4.444	5.458	0.365684449672699
c19riboseqorf114	chr19	40799195	40800370	+	ENST00000303961	99	2	150	exonic	1175	0.26761195	-0.07	2.389755	-6.641	11.023	150	1.9193733930587769	0.4989999830722809	3.943429708480835	-5.046999931335449	11.164999961853027	150	3.340413	2.723	3.0767183	-3.222	11.794	-3.072801113128662
c19norep167	chr19	40799604	40800370	+	ENST00000406058	66	2	150	exonic	766	-0.14333813	-0.20050001	1.8020922	-6.58	8.724	150	-0.1889999955892563	-0.1899999976158142	1.6530216932296753	-6.078999996185303	4.321000099182129	150	3.340413	2.723	3.0767183	-3.222	11.794	-3.4837512969970703
c19riboseqorf115	chr19	40800522	40800603	+	ENST00000303961	81	1	150	exonic	81	6.4724445	5.976	3.5540154	-1.544	11.866	150	3.3130998611450195	2.567500114440918	3.068222761154175	-3.2219998836517334	11.793999671936035	150	3.5585864	2.7484999	3.7526486	-6.434	11.866	2.91385817527771
c19norep168	chr19	41456410	41479117	-	ENST00000588495	114	2	150	exonic	22707	-0.9983159	-0.534	1.8237835	-14.507	2.214	150	-2.499133348464966	-1.3975000381469727	3.002987861633301	-20.0	2.2039999961853027	150	0.13262667	0.289	0.41204977	-1.721	0.384	-1.1309425830841064
c19norep169	chr19	41456410	41500620	-	ENST00000597702	240	3	150	exonic	44002	-0.960841	-0.413	1.8929098	-20.0	2.256	150	-2.3215465545654297	-1.131500005722046	3.0820424556732178	-20.0	1.3250000476837158	150	0.13262667	0.289	0.41204977	-1.721	0.384	-1.0934677124023438
c19norep170	chr19	41479230	41495322	-	ENST00000650804	75	2	150	exonic	15930	-0.691136	-0.215	1.6363201	-20.0	2.052	150	-0.8022533655166626	-0.40149998664855957	1.5166873931884766	-6.744999885559082	1.2130000591278076	150	-2.2029533	-1.3725	2.8292487	-20.0	2.204	0.11111736297607422
c19norep171	chr19	41479270	41500620	-	ENST00000650788	51	2	150	exonic	21142	-0.90970874	-0.299	1.9493438	-20.0	2.256	150	-2.3215465545654297	-1.131500005722046	3.0820424556732178	-20.0	1.3250000476837158	150	-2.5334399	-1.455	2.973471	-20.0	1.513	1.4118378162384033
c19norep172	chr19	42132713	42132979	+	ENST00000527895	123	2	150	exonic	266	0.38439476	0.282	1.3133583	-4.212	5.172	150	0.5288733243942261	0.2615000009536743	1.6134899854660034	-3.5299999713897705	7.395999908447266	150	0.32294002	0.16600001	1.5981876	-4.386	6.087	-0.14447855949401855
c19norep173	chr19	42152603	42155771	+	ENST00000559786	168	2	150	exonic	3168	0.34615496	0.075	2.4495099	-14.321	11.367	150	4.938053607940674	4.545499801635742	3.766462564468384	-6.297999858856201	11.550999641418457	150	0.37611336	0.224	1.6888381	-7.085	5.811	-4.591898441314697
c19norep174	chr19	42209705	42215231	-	ENST00000336034	219	2	150	exonic	5481	-0.2420458	-0.119	1.8894916	-13.576	11.74	150	0.9036732912063599	0.2709999978542328	2.9370570182800293	-5.623000144958496	11.826000213623047	150	0.049720027	-0.1985	2.6605814	-7.624	11.736	-1.145719051361084
c19norep175	chr19	42209705	42215231	-	ENST00000596251	234	2	150	exonic	5481	-0.2420458	-0.119	1.8894916	-13.576	11.74	150	0.9036732912063599	0.2709999978542328	2.9370570182800293	-5.623000144958496	11.826000213623047	150	0.049720027	-0.1985	2.6605814	-7.624	11.736	-1.145719051361084
c19norep176	chr19	42302513	42302636	-	ENST00000538771	123	1	150	exonic	123	0.36205694	0.151	1.864786	-5.858	7.893	150	0.4612800180912018	0.4169999957084656	1.8081814050674438	-7.815999984741211	4.623000144958496	150	0.9269	0.5175	2.3560543	-9.834	8.414	-0.5648430585861206
c19riboseqorf116	chr19	42325917	42325989	+	ENST00000334370	72	1	150	exonic	72	1.5472221	0.974	1.9722412	-2.348	7.45	150	0.6901999711990356	0.4294999837875366	1.8092361688613892	-3.7019999027252197	6.170000076293945	150	0.5678	0.3735	1.8558488	-10.872	8.554	0.8570221662521362
