chrom	chromStart	chromEnd	name	score	strand	thickStart	thickEnd	itemRgb	blockCount	blockSizes	blockStarts	transcript_id	region_length	strand_cds	gene_name	cds_frame	cds_end_pos	matched_frame_score	max_frame_score	start_region_score	window_max_score	phylop_mean	extension_frame	extension_length	genome_coords
20	63931568	63931742	ENST00000360864_1	174	+	63931568	63931742	0	1	174	0	ENST00000360864	174	+	DNAJC5	0	63931565	-12.89779300431068	-12.89779300431068	-24.838066609700522	-0.8502999246120453	1.531873567706916	1	174	20:63931568-63931742
20	1443610	1443748	ENST00000216879_1	138	-	1443610	1443748	0	1	138	0	ENST00000216879	138	-	NSFL1C	0	1443751								20:1443610-1443748
20	2658663	2658750	ENST00000380843_1	87	-	2658663	2658750	0	1	87	0	ENST00000380843	87	-	IDH3B	0	2658753								20:2658663-2658750
20	3190544	3190652	ENST00000354488_1	108	-	3190544	3190652	0	1	108	0	ENST00000354488	108	-	DDRGK1	0	3190655								20:3190544-3190652
20	3754018	3754057	ENST00000379772_1	39	-	3754018	3754057	0	1	39	0	ENST00000379772	39	-	ADISSP	0	3754060								20:3754018-3754057
20	4856938	4856971	ENST00000338244_1	33	-	4856938	4856971	0	1	33	0	ENST00000338244	33	-	SLC23A2	0	4856974								20:4856938-4856971
20	5100772	5100790	ENST00000342308_1	18	-	5100772	5100790	0	1	18	0	ENST00000342308	18	-	TMEM230	0	5100793								20:5100772-5100790
20	5115147	5115282	ENST00000379143_1	135	-	5115147	5115282	0	1	135	0	ENST00000379143	135	-	PCNA	0	5115285								20:5115147-5115282
20	17942293	17942356	ENST00000377759_1	63	-	17942293	17942356	0	1	63	0	ENST00000377759	63	-	SNX5	0	17942359								20:17942293-17942356
20	24963686	24963812	ENST00000217456_1	126	-	24963686	24963812	0	1	126	0	ENST00000217456	126	-	APMAP	0	24963815								20:24963686-24963812
20	31945677	31945806	ENST00000202017_1	129	-	31945677	31945806	0	1	129	0	ENST00000202017	129	-	PDRG1	0	31945809								20:31945677-31945806
20	34089714	34089729	ENST00000374980_1	15	-	34089714	34089729	0	1	15	0	ENST00000374980	15	-	EIF2S2	0	34089732								20:34089714-34089729
20	34280898	34281033	ENST00000217426_1	135	-	34280898	34281033	0	1	135	0	ENST00000217426	135	-	AHCY	0	34281036								20:34280898-34281033
20	34928686	34928827	ENST00000651619_1	141	-	34928686	34928827	0	1	141	0	ENST00000651619	141	-	GSS	0	34928830								20:34928686-34928827
20	35272042	35272096	ENST00000444717_1	54	-	35272042	35272096	0	1	54	0	ENST00000444717	54	-	ENSG00000261582	0	35272099								20:35272042-35272096
20	35278968	35279196	ENST00000374450_1	228	-	35278968	35279196	0	1	228	0	ENST00000374450	228	-	EIF6	0	35279199								20:35278968-35279196
20	35652496	35652523	ENST00000374114_1	27	-	35652496	35652523	0	1	27	0	ENST00000374114	27	-	RBM12	0	35652526								20:35652496-35652523
20	35704468	35704480	ENST00000253363_1	12	-	35704468	35704480	0	1	12	0	ENST00000253363	12	-	RBM39	0	35704483								20:35704468-35704480
20	44197015	44197051	ENST00000255174_1	36	-	44197015	44197051	0	1	36	0	ENST00000255174	36	-	OSER1	0	44197054								20:44197015-44197051
20	50935110	50935131	ENST00000371588_1	21	-	50935110	50935131	0	1	21	0	ENST00000371588	21	-	DPM1	0	50935134								20:50935110-50935131
20	58995621	58995648	ENST00000217131_1	27	-	58995621	58995648	0	1	27	0	ENST00000217131	27	-	CTSZ	0	58995651								20:58995621-58995648
20	59028823	59030305	ENST00000243997_1	21	-	59028823	59030305	0	2	18,3	0,1479	ENST00000243997	1482	-	ATP5F1E	0	59030308								20:59028823-59030305
20	59035000	59035006	ENST00000355937_1	6	-	59035000	59035006	0	1	6	0	ENST00000355937	6	-	PRELID3B	0	59035009								20:59035000-59035006
20	62136832	62136856	ENST00000370873_1	24	-	62136832	62136856	0	1	24	0	ENST00000370873	24	-	PSMA7	0	62136859								20:62136832-62136856
21	31668578	31668596	ENST00000270142_1	18	+	31668578	31668596	0	1	18	0	ENST00000270142	18	+	SOD1	0	31668575	-15.442611429426405	-11.123166945245531	-10.51426690419515		0.6961666587740183	1	18	21:31668578-31668596
21	36072882	36073077	ENST00000290349_1	195	+	36072882	36073077	0	1	195	0	ENST00000290349	195	+	CBR1	0	36072879	-25.93303070985354	-25.93303070985354	-14.74300022125244	-9.363099682331086	-3.100632770152731	1	195	21:36072882-36073077
21	37512531	37512540	ENST00000647188_1	9	+	37512531	37512540	0	1	9	0	ENST00000647188	9	+	DYRK1A	0	37512528	-17.621333440144856	-0.029333366288079157	-17.621333440144856		6.1361110475328235	1	9	21:37512531-37512540
21	39396939	39396969	ENST00000649170_1	30	+	39396939	39396969	0	1	30	0	ENST00000649170	30	+	GET1	0	39396936	-44.947700881958006	-17.805999557177227	-25.07360076904297	-44.947700881958006	-0.8792500179926199	1	30	21:39396939-39396969
21	43803774	43803840	ENST00000497547_1	66	+	43803774	43803840	0	1	66	0	ENST00000497547	66	+	RRP1	0	43803771	-18.819136435335334	-14.890681883602431	-22.360400015115736	-12.259800264239312	-1.219681817290345	1	66	21:43803774-43803840
21	44144949	44144973	ENST00000291577_1	24	+	44144949	44144973	0	1	24	0	ENST00000291577	24	+	GATD3	0	44144946	-21.63700032234192	-20.067916949590046	-19.030800437927248		-0.8919999968881408	1	24	21:44144949-44144973
21	44976803	44976854	ENST00000291634_1	51	+	44976803	44976854	0	1	51	0	ENST00000291634	51	+	SLX9	0	44976800	-17.376646877503862	-13.122745158625584	-20.71033306121826	-14.250799852609635	-1.1070588365489362	1	51	21:44976803-44976854
21	46004013	46004130	ENST00000361866_1	117	+	46004013	46004130	0	1	117	0	ENST00000361866	117	+	COL6A1	0	46004010	-16.008657764447364	-16.008657764447364	-4.857599925994873	-4.038600015640259	-0.7242905950874218	1	117	21:46004013-46004130
21	14373601	14373616	ENST00000285667_1	15	-	14373601	14373616	0	1	15	0	ENST00000285667	15	-	HSPA13	0	14373619								21:14373601-14373616
21	17594080	17594092	ENST00000348354_1	12	-	17594080	17594092	0	1	12	0	ENST00000348354	12	-	BTG3	0	17594095								21:17594080-17594092
21	25585688	25585706	ENST00000352957_1	18	-	25585688	25585706	0	1	18	0	ENST00000352957	18	-	MRPL39	0	25585709								21:25585688-25585706
21	25881591	25881669	ENST00000346798_1	78	-	25881591	25881669	0	1	78	0	ENST00000346798	78	-	APP	0	25881672								21:25881591-25881669
21	26837569	26837578	ENST00000284984_1	9	-	26837569	26837578	0	1	9	0	ENST00000284984	9	-	ADAMTS1	0	26837581								21:26837569-26837578
21	32268982	32269036	ENST00000290130_1	54	-	32268982	32269036	0	1	54	0	ENST00000290130	54	-	MIS18A	0	32269039								21:32268982-32269036
21	33450766	33450817	ENST00000542230_1	51	-	33450766	33450817	0	1	51	0	ENST00000542230	51	-	TMEM50B	0	33450820								21:33450766-33450817
21	33504024	33504123	ENST00000381815_1	99	-	33504024	33504123	0	1	99	0	ENST00000381815	99	-	GART	0	33504126								21:33504024-33504123
21	33903489	33903525	ENST00000290299_1	36	-	33903489	33903525	0	1	36	0	ENST00000290299	36	-	ATP5PO	0	33903528								21:33903489-33903525
21	37065521	37065581	ENST00000360525_1	60	-	37065521	37065581	0	1	60	0	ENST00000360525	60	-	PIGP	0	37065584								21:37065521-37065581
21	37225417	37225543	ENST00000309117_1	126	-	37225417	37225543	0	1	126	0	ENST00000309117	126	-	VPS26C	0	37225546								21:37225417-37225543
21	39175583	39175589	ENST00000331573_1	6	-	39175583	39175589	0	1	6	0	ENST00000331573	6	-	PSMG1	0	39175592								21:39175583-39175589
21	39342958	39343111	ENST00000380749_1	153	-	39342958	39343111	0	1	153	0	ENST00000380749	153	-	HMGN1	0	39343114								21:39342958-39343111
21	43093071	43093101	ENST00000291552_1	30	-	43093071	43093101	0	1	30	0	ENST00000291552	30	-	U2AF1	0	43093104								21:43093071-43093101
21	43774195	43774201	ENST00000291568_1	6	-	43774195	43774201	0	1	6	0	ENST00000291568	6	-	CSTB	0	43774204								21:43774195-43774201
21	44771310	44771376	ENST00000345496_1	66	-	44771310	44771376	0	1	66	0	ENST00000345496	66	-	UBE2G2	0	44771379								21:44771310-44771376
21	44806836	44806950	ENST00000332859_1	114	-	44806836	44806950	0	1	114	0	ENST00000332859	114	-	SUMO3	0	44806953								21:44806836-44806950
22	19435962	19435998	ENST00000333130_1	36	+	19435962	19435998	0	1	36	0	ENST00000333130	36	+	MRPL40	0	19435959	-26.955833335717518	-21.855916718641918	-24.832799673080444	-23.752099680900574	-0.1535833388980892	1	36	22:19435962-19435998
22	20127052	20127100	ENST00000430524_1	48	+	20127052	20127100	0	1	48	0	ENST00000430524	48	+	RANBP1	0	20127049	-22.71617790195677	-22.71617790195677	-25.90453357696533	-19.256814963287777	0.6705208424779509	1	48	22:20127052-20127100
22	20949845	20949902	ENST00000354336_1	57	+	20949845	20949902	0	1	57	0	ENST00000354336	57	+	CRKL	0	20949842	-11.413929660330739	-11.413929660330739	-26.606466166178386	-1.432099986076355	1.9296842114182942	1	57	22:20949845-20949902
22	23895106	23895172	ENST00000215754_1	66	+	23895106	23895172	0	1	66	0	ENST00000215754	66	+	MIF	0	23895103	-16.4060454644037	-14.572590979662808	-9.229199800888697	-14.286400151252746	-0.6598787898987983	1	66	22:23895106-23895172
22	29300161	29300209	ENST00000397938_1	48	+	29300161	29300209	0	1	48	0	ENST00000397938	48	+	EWSR1	0	29300158	-0.4457708727568388	-0.4457708727568388	-5.957200113932291	2.9447999745607376	6.2953749764710665	1	48	22:29300161-29300209
22	31433971	31434250	ENST00000331457_1	279	+	31433971	31434250	0	1	279	0	ENST00000331457	279	+	DRG1	0	31433968	-30.006881842369673	-22.484483906952498	-35.70266609191894	-16.94660005569458	0.9369563672111624	1	279	22:31433971-31434250
22	37691336	37691366	ENST00000359114_1	30	+	37691336	37691366	0	1	30	0	ENST00000359114	30	+	NOL12	0	37691333	-36.56146703561147	-28.191900300979615	-35.178800376256305	-36.56146703561147	-1.3568666607723572	1	30	22:37691336-37691366
22	37691336	37691366	ENST00000455236_1	30	+	37691336	37691366	0	1	30	0	ENST00000455236	30	+	ENSG00000100101	0	37691333	-36.56146703561147	-28.191900300979615	-35.178800376256305	-36.56146703561147	-1.3568666607723572	1	30	22:37691336-37691366
22	37940830	37940938	ENST00000215957_1	108	+	37940830	37940938	0	1	108	0	ENST00000215957	108	+	MICALL1	0	37940827	-16.687851900303805	-16.687851900303805	4.714333089192708	-10.392066891988119	-0.6451574008528108	1	108	22:37940830-37940938
22	37967715	37967781	ENST00000442738_1	66	+	37967715	37967781	0	1	66	0	ENST00000442738	66	+	POLR2F	0	37967712	-23.336181900717996	-23.336181900717996	-20.12900013923645	-19.55750000476837	-0.25953029330368294	1	66	22:37967715-37967781
22	38683841	38683859	ENST00000216034_1	18	+	38683841	38683859	0	1	18	0	ENST00000216034	18	+	TOMM22	0	38683838	-22.022722183002365	-20.64299942056338	-23.83019994099935		0.8758888877798907	1	18	22:38683841-38683859
22	39514323	39514332	ENST00000325301_1	9	+	39514323	39514332	0	1	9	0	ENST00000325301	9	+	MIEF1	0	39514320	-8.28933334350586	0.8218888176812066	-8.28933334350586		2.8349999520513744	1	9	22:39514323-39514332
22	39522602	39522650	ENST00000674920_1	48	+	39522602	39522650	0	1	48	0	ENST00000674920	48	+	ATF4	0	39522599	-19.172250022490818	-15.508187547326088	-11.549533208211264	-14.22140030860901	1.7130208303375791	1	48	22:39522602-39522650
22	40972488	40972557	ENST00000216225_1	69	+	40972488	40972557	0	1	69	0	ENST00000216225	69	+	RBX1	0	40972485	-20.898434864438098	-10.21081173506336	-18.084600353240965	-18.098600071668624	1.782130426592261	1	69	22:40972488-40972557
22	41178956	41179046	ENST00000263253_1	90	+	41178956	41179046	0	1	90	0	ENST00000263253	90	+	EP300	0	41178953	-3.6560555726289747	-2.9229999873373242	-2.7018001039822894	-0.5246000260114669	6.216844483216604	1	90	22:41178956-41179046
22	41357429	41357684	ENST00000352645_1	255	+	41357429	41357684	0	1	255	0	ENST00000352645	255	+	ZC3H7B	0	41357426	-19.928211689316758	-19.306211718566278	-21.54446709950765	-2.9712999083101748	0.9820509804430984	1	255	22:41357429-41357684
22	41663815	41663902	ENST00000360079_1	87	+	41663815	41663902	0	1	87	0	ENST00000360079	87	+	XRCC6	0	41663812	-21.095034475984246	-21.095034475984246	-25.540933100382485	-15.443600130081176	-0.35318391180286807	1	87	22:41663815-41663902
22	41825823	41825916	ENST00000255784_1	93	+	41825823	41825916	0	1	93	0	ENST00000255784	93	+	CCDC134	0	41825820	-22.34322565024899	-20.60506454590828	-34.954199981689456	-9.79609951376915	0.44908602208259607	1	93	22:41825823-41825916
22	45843671	45843767	ENST00000252934_1	96	+	45843671	45843767	0	1	96	0	ENST00000252934	96	+	ATXN10	0	45843178	-32.43115626337627	-19.94940620660782	-13.836533673604329	-20.150566705067952	0.31863541348138824	1	96	22:45843671-45843767
22	49927307	49927328	ENST00000328268_1	21	+	49927307	49927328	0	1	21	0	ENST00000328268	21	+	CRELD2	0	49927304	-27.679666473751976	-7.47814290864127	-34.57746626536051		-0.241666660067581	1	21	22:49927307-49927328
22	49963127	49963238	ENST00000360612_1	111	+	49963127	49963238	0	1	111	0	ENST00000360612	111	+	PIM3	0	49963124	-13.90917581099051	-13.106527811537186	-30.551532872517903	-5.897333198123508	0.16111711382882687	1	111	22:49963127-49963238
22	50482903	50482972	ENST00000395737_1	69	+	50482903	50482972	0	1	69	0	ENST00000395737	69	+	ADM2	0	50482900	-25.256391150363978	-22.254275559083275	-35.15553274154663	-13.3382999420166	-0.24175362226863703	1	69	22:50482903-50482972
22	17592631	17592673	ENST00000253413_1	42	-	17592631	17592673	0	1	42	0	ENST00000253413	42	-	ATP6V1E1	0	17592676								22:17592631-17592673
22	17735549	17735579	ENST00000622694_1	30	-	17735549	17735579	0	1	30	0	ENST00000622694	30	-	BID	0	17735582								22:17735549-17735579
22	19176123	19176129	ENST00000215882_1	6	-	19176123	19176129	0	1	6	0	ENST00000215882	6	-	SLC25A1	0	19176132								22:19176123-19176129
22	19450651	19450669	ENST00000263202_1	18	-	19450651	19450669	0	1	18	0	ENST00000263202	18	-	UFD1	0	19450672								22:19450651-19450669
22	19970716	19971227	ENST00000263207_1	39	-	19970716	19971227	0	2	27,12	0,499	ENST00000263207	511	-	ARVCF	0	19971230								22:19970716-19971227
22	20707767	20708046	ENST00000255882_1	279	-	20707767	20708046	0	1	279	0	ENST00000255882	279	-	PI4KA	0	20708049								22:20707767-20708046
22	21628312	21628417	ENST00000292778_1	105	-	21628312	21628417	0	1	105	0	ENST00000292778	105	-	YDJC	0	21628420								22:21628312-21628417
22	23765916	23766006	ENST00000484558_1	90	-	23765916	23766006	0	1	90	0	ENST00000484558	90	-	CHCHD10	0	23766009								22:23765916-23766006
22	24542753	24543005	ENST00000435822_1	252	-	24542753	24543005	0	1	252	0	ENST00000435822	252	-	GUCD1	0	24543008								22:24542753-24543005
22	27854876	27854891	ENST00000335272_1	15	-	27854876	27854891	0	1	15	0	ENST00000335272	15	-	PITPNB	0	27854894								22:27854876-27854891
22	29508414	29508456	ENST00000490103_1	42	-	29508414	29508456	0	1	42	0	ENST00000490103	42	-	THOC5	0	29508459								22:29508414-29508456
22	30577006	30577045	ENST00000354694_1	39	-	30577006	30577045	0	1	39	0	ENST00000354694	39	-	PES1	0	30577048								22:30577006-30577045
22	32387931	32387991	ENST00000216038_1	60	-	32387931	32387991	0	1	60	0	ENST00000216038	60	-	RTCB	0	32387994								22:32387931-32387991
22	36467755	36467803	ENST00000216185_1	48	-	36467755	36467803	0	1	48	0	ENST00000216185	48	-	TXN2	0	36467806								22:36467755-36467803
22	36489959	36490007	ENST00000397224_1	48	-	36489959	36490007	0	1	48	0	ENST00000397224	48	-	FOXRED2	0	36490010								22:36489959-36490007
22	36510908	36510986	ENST00000216190_1	78	-	36510908	36510986	0	1	78	0	ENST00000216190	78	-	EIF3D	0	36510989								22:36510908-36510986
22	38085191	38085299	ENST00000381669_1	108	-	38085191	38085299	0	1	108	0	ENST00000381669	108	-	BAIAP2L2	0	38085302								22:38085191-38085299
22	38291883	38293286	ENST00000396832_1	87	-	38291883	38293286	0	2	55,32	0,1371	ENST00000396832	1403	-	CSNK1E	0	38293289								22:38291883-38293286
22	41246392	41246602	ENST00000356244_1	210	-	41246392	41246602	0	1	210	0	ENST00000356244	210	-	RANGAP1	0	41246605								22:41246392-41246602
22	41529207	41529282	ENST00000355209_1	75	-	41529207	41529282	0	1	75	0	ENST00000355209	75	-	POLR3H	0	41529285								22:41529207-41529282
22	41601048	41601096	ENST00000263256_1	48	-	41601048	41601096	0	1	48	0	ENST00000263256	48	-	DESI1	0	41601099								22:41601048-41601096
22	41674854	41674932	ENST00000401959_1	78	-	41674854	41674932	0	1	78	0	ENST00000401959	78	-	SNU13	0	41674935								22:41674854-41674932
22	41939010	41939055	ENST00000215980_1	45	-	41939010	41939055	0	1	45	0	ENST00000215980	45	-	CENPM	0	41939058								22:41939010-41939055
22	42512834	42512909	ENST00000323013_1	75	-	42512834	42512909	0	1	75	0	ENST00000323013	75	-	RRP7A	0	42512912								22:42512834-42512909
22	42585778	42585790	ENST00000252115_1	12	-	42585778	42585790	0	1	12	0	ENST00000252115	12	-	POLDIP3	0	42585793								22:42585778-42585790
22	42619646	42619772	ENST00000617178_1	126	-	42619646	42619772	0	1	126	0	ENST00000617178	126	-	ENSG00000289517	2	42619775								22:42619646-42619772
22	42619646	42619772	ENST00000352397_1	126	-	42619646	42619772	0	1	126	0	ENST00000352397	126	-	CYB5R3	0	42619775								22:42619646-42619772
22	42871215	42871356	ENST00000263246_1	141	-	42871215	42871356	0	1	141	0	ENST00000263246	141	-	PACSIN2	0	42871359								22:42871215-42871356
22	43167950	43168007	ENST00000216129_1	57	-	43167950	43168007	0	1	57	0	ENST00000216129	57	-	TTLL12	0	43168010								22:43167950-43168007
22	45196896	45197175	ENST00000336156_1	279	-	45196896	45197175	0	1	279	0	ENST00000336156	279	-	KIAA0930	0	45197178								22:45196896-45197175
22	46687085	46687133	ENST00000216264_1	48	-	46687085	46687133	0	1	48	0	ENST00000216264	48	-	CERK	0	46687136								22:46687085-46687133
22	49774199	49774232	ENST00000404760_1	33	-	49774199	49774232	0	1	33	0	ENST00000404760	33	-	BRD1	0	49774235								22:49774199-49774232
3	4983692	4983701	ENST00000256495_1	9	+	4983692	4983701	0	1	9	0	ENST00000256495	9	+	BHLHE40	0	4983689	-29.128888448079426	6.721666733423869	-29.128888448079426		-0.9552222469614612	1	9	3:4983692-4983701
3	5178713	5178725	ENST00000256496_1	12	+	5178713	5178725	0	1	12	0	ENST00000256496	12	+	ARL8B	0	5178710	-5.620250046253204	1.6223332981268566	-5.620250046253204		1.9088333242883284	1	12	3:5178713-5178725
3	9806215	9806365	ENST00000397261_1	150	+	9806215	9806365	0	1	150	0	ENST00000397261	150	+	ARPC4	0	9806212	-11.946106756329536	-11.946106756329536	-11.819000053405762	7.121999788284302	2.5817400031847257	1	150	3:9806215-9806365
3	9834821	9834896	ENST00000397256_1	75	+	9834821	9834896	0	1	75	0	ENST00000397256	75	+	ARPC4-TTLL3	0	9834818	-27.26714667161306	-0.5862534507115682	-31.675799814860024	-20.717966910203298	1.6784000101188818	1	75	3:9834821-9834896
3	10149965	10150007	ENST00000256474_1	42	+	10149965	10150007	0	1	42	0	ENST00000256474	42	+	VHL	0	10149962	-14.571809638114203	-14.571809638114203	-8.459933280944824	-11.103000140190124	0.17152381218260243	1	42	3:10149965-10150007
3	14198116	14198191	ENST00000306024_1	75	+	14198116	14198191	0	1	75	0	ENST00000306024	75	+	LSM3	0	14198113	-26.67224018096924	-15.74990686058998	-34.9216667175293	-14.76260004043579	0.42706665880978106	1	75	3:14198116-14198191
3	14671194	14671212	ENST00000383794_1	18	+	14671194	14671212	0	1	18	0	ENST00000383794	18	+	CCDC174	0	14671191	-18.915000120798748	-16.582611004511516	-19.040400123596193		-0.30300000889433754	1	18	3:14671194-14671212
3	23919501	23919510	ENST00000307839_1	9	+	23919501	23919510	0	1	9	0	ENST00000307839	9	+	RPL15	0	23919498	-37.49400011698405	-2.683665805392795	-37.49400011698405		0.07911111435128583	1	9	3:23919501-23919510
3	33142448	33142607	ENST00000320954_1	159	+	33142448	33142607	0	1	159	0	ENST00000320954	159	+	CRTAP	0	33142445	-16.813326981832397	-16.813326981832397	-18.514066410064697	-7.148900294303894	0.4743710681107832	1	159	3:33142448-33142607
