chrom	chromStart	chromEnd	name	score	strand	thickStart	thickEnd	itemRgb	blockCount	blockSizes	blockStarts	transcript_id	region_length	cds_strand	cds_gene_name	cds_frame	cds_start_pos	translated_matched_frame_score	translated_max_frame_score	translated_start_region_score	translated_window_max_score	translated_phylop_mean	translated_frame	translated_length	untranslated_matched_frame_score	untranslated_max_frame_score	untranslated_start_region_score	untranslated_window_max_score	untranslated_phylop_mean	untranslated_frame	untranslated_length	cds_matched_frame_score	cds_max_frame_score	cds_start_region_score	cds_window_max_score	cds_phylop_mean	cds_length	genome_coords	translated_block_starts	translated_block_ends	untranslated_block_starts	untranslated_block_ends	cds_block_starts	cds_block_ends
19	7631556	7631667	ENST00000594797_1	111	+	7631556	7631667	0	1	111	0	ENST00000594797	111	+	PET100		7629833	-16.75396725171309	-16.75396725171309	-24.93733329772949	16.533799992501734	1.6597925034511718	2	400						1	0							19:7631556-7629833	[7631556]	[7631956]	[7631556]	[7631556]	[]	[]
19	7682820	7682835	ENST00000596148_1	15	+	7682820	7682835	0	1	15	0	ENST00000596148	15	+	TRAPPC5		7682253	-13.985364502810832	-13.985364502810832	-39.50220015843709	0.5220000147819519	-0.5146200949788422	3	4883						1	0							19:7682820-7682253	[7682820]	[7687703]	[7682820]	[7682820]	[]	[]
19	8322075	8322354	ENST00000600659_1	99	+	8322075	8322354	0	2	16,83	0,196	ENST00000600659	279	+	RPS28		8321530	-20.061540539191487	-20.061540539191487	-12.071250160535177	-2.9056297364058317	-0.23136405510353655	3	1085						1	0							19:8322075-8321530	[8322075, 8322271]	[8322091, 8323340]	[8322271]	[8322271]	[]	[]
19	8488854	8488977	ENST00000325495_1	123	+	8488854	8488977	0	1	123	0	ENST00000325495	123	+	HNRNPM		8444998	-4.541392335696862	-4.541392335696862	-4.385533229509989	1.097400051355362	6.944180759214438	3	260						1	0							19:8488854-8444998	[8488854]	[8489114]	[8488854]	[8488854]	[]	[]
19	9830008	9830071	ENST00000586895_1	63	+	9830008	9830071	0	1	63	0	ENST00000586895	63	+	UBL5		9828337	-22.94478515960346	-18.70714029641909	-16.79619959195455	-14.24219994544983	1.077392516831789	3	107						1	0							19:9830008-9828337	[9830008]	[9830115]	[9830008]	[9830008]	[]	[]
19	9849199	9849424	ENST00000247970_1	225	+	9849199	9849424	0	1	225	0	ENST00000247970	225	+	PIN1		9835344	-22.659254132223523	-18.89416849365347	-21.03259997367859	-11.644100123643875	0.7656897907534956	2	490						1	0							19:9849199-9835344	[9849199]	[9849689]	[9849199]	[9849199]	[]	[]
19	10689312	10689480	ENST00000588657_1	168	+	10689312	10689480	0	1	168	0	ENST00000588657	168	+	ILF3		10670605	-19.274708693235464	-19.274708693235464	-13.796333495775858	5.761999583244323	0.36133128318003255	2	3088						1	0							19:10689312-10670605	[10689312]	[10692400]	[10689312]	[10689312]	[]	[]
19	10921757	10921931	ENST00000327064_1	174	+	10921757	10921931	0	1	174	0	ENST00000327064	174	+	CARM1		10871702	-13.645727302854372	-13.645727302854372	-8.52206630706787	4.759899997711182	2.031921857145381	2	1318						1	0							19:10921757-10871702	[10921757]	[10923075]	[10921757]	[10921757]	[]	[]
19	11061816	11061873	ENST00000344626_1	57	+	11061816	11061873	0	1	57	0	ENST00000344626	57	+	SMARCA4		10984151	-12.633706799319066	-9.996194798572711	-3.0059332847595215	1.071299985051155	2.8445623647217806	2	457						1	0							19:11061816-10984151	[11061816]	[11062273]	[11061816]	[11061816]	[]	[]
19	11449412	11450827	ENST00000677123_1	198	+	11449412	11450827	0	2	16,182	0,1233	ENST00000677123	1415	+	PRKCSH		11436117	-21.436852540414243	-21.436852540414243	-11.924866529305776	-9.760200029611587	0.23346018274816077	1	339						1	0							19:11449412-11436117	[11449412, 11450645]	[11449428, 11450968]	[11450645]	[11450645]	[]	[]
19	12813466	12813538	ENST00000221486_1	72	+	12813466	12813538	0	1	72	0	ENST00000221486	72	+	RNASEH2A		12806673	-24.669216405927088	-24.669216405927088	-11.089533217748006	-10.581600338220596	0.005224127508432272	1	174						1	0							19:12813466-12806673	[12813466]	[12813640]	[12813466]	[12813466]	[]	[]
19	12943913	12943940	ENST00000316448_1	27	+	12943913	12943940	0	1	27	0	ENST00000316448	27	+	CALR		12938679	-18.67505826747186	-17.439884268871523	-44.143133878707886	-0.3459001272916794	2.3765173589450166	1	576						1	0							19:12943913-12938679	[12943913]	[12944489]	[12943913]	[12943913]	[]	[]
19	12953049	12953109	ENST00000586534_1	60	+	12953049	12953109	0	1	60	0	ENST00000586534	60	+	RAD23A		12945948	-17.711209160355853	-15.581069102174718	-18.37200012207031	0.613200019299984	2.5315996451542246	3	593						1	0							19:12953049-12945948	[12953049]	[12953642]	[12953049]	[12953049]	[]	[]
19	16101346	16101478	ENST00000643579_1	132	+	16101346	16101478	0	1	132	0	ENST00000643579	132	+	TPM4		16076565	-15.442181341087215	-13.700559163375823	-11.50546662012736	1.0081428459712438	1.4704056193548036	1	1656						1	0							19:16101346-16076565	[16101346]	[16103002]	[16101346]	[16101346]	[]	[]
19	16190955	16191117	ENST00000263384_1	162	+	16190955	16191117	0	1	162	0	ENST00000263384	162	+	FAM32A		16185442	-23.0668725190423	-20.442082521735284	-12.359000110626221	-5.155766757329305	-0.11365169425135159	3	1091						1	0							19:16190955-16185442	[16190955]	[16192046]	[16190955]	[16190955]	[]	[]
19	16234435	16234693	ENST00000291439_1	258	+	16234435	16234693	0	1	258	0	ENST00000291439	258	+	AP1M1		16198026	-11.598846117885099	-11.598846117885099	-32.1148011525472	2.9079999923706055	-0.3932271919846226	3	11471						1	0							19:16234435-16198026	[16234435]	[16245906]	[16234435]	[16234435]	[]	[]
19	17279048	17279183	ENST00000598188_1	135	+	17279048	17279183	0	1	135	0	ENST00000598188	135	+	BABAM1		17268806	-19.853501742273878	-19.853501742273878	-35.43033335208893	-5.550899946689606	-0.0779827038248337	2	289						1	0							19:17279048-17268806	[17279048]	[17279337]	[17279048]	[17279048]	[]	[]
19	17306379	17306559	ENST00000252602_1	180	+	17306379	17306559	0	1	180	0	ENST00000252602	180	+	MRPL34		17305892	-24.543562583625317	-22.748202503273458	-15.532199605305989	-9.11690012216568	-0.07812500049024901	3	464						1	0							19:17306379-17305892	[17306379]	[17306843]	[17306379]	[17306379]	[]	[]
19	17943715	17943895	ENST00000445755_1	180	+	17943715	17943895	0	1	180	0	ENST00000445755	180	+	CCDC124		17936420	-18.627266687872233	-17.747944466631722	-2.162666606903076	-0.7767666921019554	0.14175185027825474	1	270						1	0							19:17943715-17936420	[17943715]	[17943985]	[17943715]	[17943715]	[]	[]
19	18196055	18196112	ENST00000599612_1	57	+	18196055	18196112	0	1	57	0	ENST00000599612	57	+	MPV17L2		18193281	-15.51197480760394	-15.51197480760394	-26.887600040435792	3.799714380941753	0.06266744673266827	3	893						1	0							19:18196055-18193281	[18196055]	[18196948]	[18196055]	[18196055]	[]	[]
19	18928316	18928346	ENST00000247003_1	30	+	18928316	18928346	0	1	30	0	ENST00000247003	30	+	DDX49		18919741	-25.3532314824713	-20.550452326703223	-5.541800165176392	-15.289300107955933	-0.6374426760564701	3	314						1	0							19:18928316-18919741	[18928316]	[18928630]	[18928316]	[18928316]	[]	[]
19	21383674	21383884	ENST00000683779_1	210	+	21383674	21383884	0	1	210	0	ENST00000683779	210	+	ZNF738		21359140	-6.199612133518279	-4.857260483213116	NaN	NaN	-7.984894845590635	1	4908						1	0							19:21383674-21359140	[21383674]	[21388582]	[21383674]	[21383674]	[]	[]
19	30015069	30015102	ENST00000392271_1	33	+	30015069	30015102	0	1	33	0	ENST00000392271	33	+	URI1		29942547	-20.289577227489804	-18.33785000481407	-9.232199931144715	-4.398899930715561	1.4260123119510262	2	1543						1	0							19:30015069-29942547	[30015069]	[30016612]	[30015069]	[30015069]	[]	[]
19	32383083	32383092	ENST00000355898_1	9	+	32383083	32383092	0	1	9	0	ENST00000355898	9	+	ZNF507		32352830	-22.76049968925608	-22.24657469035903	-23.2557993888855	0.9549999237060547	0.8235223236217412	1	4584						1	0							19:32383083-32352830	[32383083]	[32387667]	[32383083]	[32383083]	[]	[]
19	32587300	32587405	ENST00000590247_1	105	+	32587300	32587405	0	1	105	0	ENST00000590247	105	+	PDCD5		32581261	-16.280856180814357	-16.280856180814357	-18.26253344217936	-2.9205000400543213	2.4003921551447287	1	153						1	0							19:32587300-32581261	[32587300]	[32587453]	[32587300]	[32587300]	[]	[]
19	33379692	33379773	ENST00000284000_1	81	+	33379692	33379773	0	1	81	0	ENST00000284000	81	+	CEBPG		33379239	-23.673910385406643	-23.673910385406643	-13.568000507354736	-5.562300074100494	1.1645116878558108	1	2994						1	0							19:33379692-33379239	[33379692]	[33382686]	[33379692]	[33379692]	[]	[]
19	34400036	34400066	ENST00000356487_1	30	+	34400036	34400066	0	1	30	0	ENST00000356487	30	+	GPI		34365266	-20.886634829380533	-19.17067660927188	2.9224000930786134	0.5849999785423279	-0.3224733743708563	2	2377						1	0							19:34400036-34365266	[34400036]	[34402413]	[34400036]	[34400036]	[]	[]
19	34469221	34469314	ENST00000246548_1	93	+	34469221	34469314	0	1	93	0	ENST00000246548	93	+	UBA2		34428432	-13.465593202291808	-12.567818312478607	-7.2044670899709065	5.64900016784668	1.1962239981366438	3	2030						1	0							19:34469221-34428432	[34469221]	[34471251]	[34469221]	[34469221]	[]	[]
19	35026141	35026348	ENST00000317991_1	207	+	35026141	35026348	0	1	207	0	ENST00000317991	207	+	GRAMD1A		35000478	-21.142951266067783	-11.67669513283252	-49.53959941864014	-3.97379991710186	2.8848018511368827	2	328						1	0							19:35026141-35000478	[35026141]	[35026469]	[35026141]	[35026141]	[]	[]
19	35637554	35637668	ENST00000262633_1	114	+	35637554	35637668	0	1	114	0	ENST00000262633	114	+	RBM42		35629153	-15.392557223789565	-15.392557223789565	-15.325799751281739	-6.721799552440643	2.298788466920646	3	131						1	0							19:35637554-35629153	[35637554]	[35637685]	[35637554]	[35637554]	[]	[]
19	35658647	35658782	ENST00000649813_1	135	+	35658647	35658782	0	1	135	0	ENST00000649813	135	+	COX6B1		35651243	-18.776614762897843	-17.33606676591767	-3.60040003657341	-8.351700061559677	1.4336814702876532	1	135														19:35658647-35651243	[35658647]	[35658782]	[]	[]	[]	[]
19	35746847	35746997	ENST00000587708_1	150	+	35746847	35746997	0	1	150	0	ENST00000587708	150	+	PSENEN		35745930	-23.11441143421623	-22.48479455285088	-18.373466515541075	-2.837333311637243	0.571439650739495	1	672						1	0							19:35746847-35745930	[35746847]	[35747519]	[35746847]	[35746847]	[]	[]
19	36149839	36149950	ENST00000246533_1	111	+	36149839	36149950	0	1	111	0	ENST00000246533	111	+	CAPNS1		36141011	-24.516404749992294	-19.275678942929446	-34.67639970779419	-9.273599863052368	0.777503887403635	2	514						1	0							19:36149839-36141011	[36149839]	[36150353]	[36149839]	[36149839]	[]	[]
19	38383390	38383462	ENST00000215071_1	72	+	38383390	38383462	0	1	72	0	ENST00000215071	72	+	PSMD8		38374601	-25.15921245933136	-24.197644912646474	-18.59413299560547	-8.180799961090088	0.655370962188562	3	434						1	0							19:38383390-38374601	[38383390]	[38383824]	[38383390]	[38383390]	[]	[]
19	38932700	38932742	ENST00000308018_1	42	+	38932700	38932742	0	1	42	0	ENST00000308018	42	+	MRPS12		38931294	-26.448485074326015	-24.57260900672175	-54.4341331799825	-13.669299986958503	-0.44531196633773723	1	468						1	0							19:38932700-38931294	[38932700]	[38933168]	[38932700]	[38932700]	[]	[]
19	39489820	39489904	ENST00000607714_1	84	+	39489820	39489904	0	1	84	0	ENST00000607714	84	+	TIMM50		39480853	-13.435671419256929	-12.697580006991485	-24.590600739667813	6.165999889373779	-0.2509232957887765	3	3959						1	0							19:39489820-39480853	[39489820]	[39493779]	[39489820]	[39489820]	[]	[]
19	40378173	40378473	ENST00000409735_1	300	+	40378173	40378473	0	1	300	0	ENST00000409735	300	+	PLD3		40366483	-22.124230708783635	-17.03414737346033	-55.978800773620605	-2.8377999544143675	1.5473461627440814	1	312						1	0							19:40378173-40366483	[40378173]	[40378485]	[40378173]	[40378173]	[]	[]
19	44903169	44903346	ENST00000426677_1	177	+	44903169	44903346	0	1	177	0	ENST00000426677	177	+	TOMM40		44891415	-15.819124973038784	-15.819124973038784	-26.839533233642577	6.4431997301056985	1.7106557610082047	2	520						1	0							19:44903169-44891415	[44903169]	[44903689]	[44903169]	[44903169]	[]	[]
19	44992897	44993044	ENST00000337392_1	147	+	44992897	44993044	0	1	147	0	ENST00000337392	147	+	CLPTM1		44955395	-19.19233333252303	-15.767572103991165	-18.827400143941244	5.436200046539307	2.0845022510332347	1	444						1	0							19:44992897-44955395	[44992897]	[44993341]	[44992897]	[44992897]	[]	[]
19	45090510	45090537	ENST00000270257_1	27	+	45090510	45090537	0	1	27	0	ENST00000270257	27	+	GEMIN7		45090114	-25.237589255452068	-25.237589255452068	-31.568999671936034	-5.339400029182434	-0.18213645201693549	1	1008						1	0							19:45090510-45090114	[45090510]	[45091518]	[45090510]	[45090510]	[]	[]
19	45526177	45526363	ENST00000245932_1	186	+	45526177	45526363	0	1	186	0	ENST00000245932	186	+	VASP		45507771	-15.845160633585373	-15.580234150401088	-16.7040664712588	-1.076399999856949	2.663138956805459	3	806						1	0							19:45526177-45507771	[45526177]	[45526983]	[45526177]	[45526177]	[]	[]
19	46390346	46390466	ENST00000012443_1	120	+	46390346	46390466	0	1	120	0	ENST00000012443	120	+	PPP5C		46347096	-15.30257871166606	-12.911914166613869	-25.308800411224365	4.074100184440613	2.279314780831026	3	629						1	0							19:46390346-46347096	[46390346]	[46390975]	[46390346]	[46390346]	[]	[]
19	47209251	47209515	ENST00000270225_1	264	+	47209251	47209515	0	1	264	0	ENST00000270225	264	+	SAE1		47130930	-23.48876919268594	-21.93491338064847	-21.18519965807597	0.039100146293640135	-0.3337379069974485	3	1385						1	0							19:47209251-47130930	[47209251]	[47210636]	[47209251]	[47209251]	[]	[]
19	48330470	48330539	ENST00000270221_1	69	+	48330470	48330539	0	1	69	0	ENST00000270221	69	+	EMP3		48326844	-19.217253176562757	-19.217253176562757	-11.491000151634216	-7.826200151443482	-0.0026999991125194354	3	83						1	0							19:48330470-48326844	[48330470]	[48330553]	[48330470]	[48330470]	[]	[]
19	48453025	48453196	ENST00000253237_1	171	+	48453025	48453196	0	1	171	0	ENST00000253237	171	+	GRWD1		48446005	-22.457539230526237	-21.34968673425179	-8.317400193214416	3.448428511619568	-0.5578090934377866	2	3997						1	0							19:48453025-48446005	[48453025]	[48457022]	[48453025]	[48453025]	[]	[]
19	48966735	48966762	ENST00000331825_1	27	+	48966735	48966762	0	1	27	0	ENST00000331825	27	+	FTL		48965507	-19.777416847646236	-19.777416847646236	-18.000599956512453	-9.469000339508057	1.1255208274006792	1	144						1	0							19:48966735-48965507	[48966735]	[48966879]	[48966735]	[48966735]	[]	[]
19	49015842	49015890	ENST00000595090_1	48	+	49015842	49015890	0	1	48	0	ENST00000595090	48	+	RUVBL2		48993911	-21.520609493833035	-17.173132771160454	-26.19986678759257	-7.76810012459755	0.8919062563709304	3	128						1	0							19:49015842-48993911	[49015842]	[49015970]	[49015842]	[49015842]	[]	[]
19	49108443	49108530	ENST00000598441_1	87	+	49108443	49108530	0	1	87	0	ENST00000598441	87	+	SNRNP70		49086414	-16.03455273057363	-16.03455273057363	-10.33040001988411	-10.179899975657463	1.685291919492833	3	161						1	0							19:49108443-49086414	[49108443]	[49108604]	[49108443]	[49108443]	[]	[]
19	49470467	49470590	ENST00000293350_1	123	+	49470467	49470590	0	1	123	0	ENST00000293350	123	+	ALDH16A1		49453331	-19.64007008424644	-16.971209808410745	-32.85273392995199	4.014999866485596	-0.0608955216185718	2	583						1	0							19:49470467-49453331	[49470467]	[49471050]	[49470467]	[49470467]	[]	[]
19	49491815	49491824	ENST00000391857_1	9	+	49491815	49491824	0	1	9	0	ENST00000391857	9	+	RPL13A		49487629	-21.83924549644998	-19.137139915014497	-3.9541331926981607	-10.07859981060028	0.11478904563495342	2	493						1	0							19:49491815-49487629	[49491815]	[49492308]	[49491815]	[49491815]	[]	[]
19	49688245	49688293	ENST00000454376_1	48	+	49688245	49688293	0	1	48	0	ENST00000454376	48	+	PRMT1		49677280	-10.951564433846142	-9.136168222173605	-11.68080005645752	3.067799997329712	3.46422772079886	2	202						1	0							19:49688245-49677280	[49688245]	[49688447]	[49688245]	[49688245]	[]	[]
19	50725467	50725656	ENST00000250340_1	189	+	50725467	50725656	0	1	189	0	ENST00000250340	189	+	CLEC11A		50723525	-17.516132740960824	-17.15554784510393	-8.019733333587647	-1.139799999445677	0.18980497779146888	2	241						1	0							19:50725467-50723525	[50725467]	[50725708]	[50725467]	[50725467]	[]	[]
19	52225981	52226203	ENST00000322088_1	222	+	52225981	52226203	0	1	222	0	ENST00000322088	222	+	PPP2R1A		52190096	-13.819636531415929	-13.59170149443009	-1.842799997329712	3.0	-0.06870297122449658	1	3537						1	0							19:52225981-52190096	[52225981]	[52229518]	[52225981]	[52225981]	[]	[]
19	53874498	53874750	ENST00000391770_1	252	+	53874498	53874750	0	1	252	0	ENST00000391770	252	+	MYADM		53873529	-21.006088477497318	-19.565279582114538	-17.615066464742025	2.717199969291687	-0.0747712731642174	3	1937						1	0							19:53874498-53873529	[53874498]	[53876435]	[53874498]	[53874498]	[]	[]
19	54106902	54106974	ENST00000485876_1	72	+	54106902	54106974	0	1	72	0	ENST00000485876	72	+	NDUFA3		54102878	-15.384814240241962	-7.1849171024554215	-11.342600417137145	1.3329999993244808	0.8123753949672136	1	666						1	0							19:54106902-54102878	[54106902]	[54107568]	[54106902]	[54106902]	[]	[]
19	54131432	54131501	ENST00000321030_1	69	+	54131432	54131501	0	1	69	0	ENST00000321030	69	+	PRPF31		54118278	-31.77602501293094	-27.96074024566658	-14.156800270080566	-10.98070033788681	-0.3979534053408097	3	281						1	0							19:54131432-54118278	[54131432]	[54131713]	[54131432]	[54131432]	[]	[]
19	54155407	54155467	ENST00000221232_1	60	+	54155407	54155467	0	1	60	0	ENST00000221232	60	+	CNOT3		54142978	-9.563313863464515	-6.0364453619223655	-27.764799880981446	1.2373000234365463	3.2958832096519206	2	274						1	0							19:54155407-54142978	[54155407]	[54155681]	[54155407]	[54155407]	[]	[]
19	54193362	54193377	ENST00000396388_1	15	+	54193362	54193377	0	1	15	0	ENST00000396388	15	+	TSEN34		54191364	-17.63108678891541	-16.992285401026855	-9.14979977607727	-1.2675999149680137	-0.08814131319719852	1	1170						1	0							19:54193362-54191364	[54193362]	[54194532]	[54193362]	[54193362]	[]	[]
19	55388332	55388401	ENST00000344063_1	69	+	55388332	55388401	0	1	69	0	ENST00000344063	69	+	RPL28		55386357	-7.693202164365176	-6.994803361461491	-20.04646635055542	5.208999872207642	-0.7440160121263532	1	3753						1	0							19:55388332-55386357	[55388332]	[55392085]	[55388332]	[55388332]	[]	[]
19	55486956	55487136	ENST00000205194_1	180	+	55486956	55487136	0	1	180	0	ENST00000205194	180	+	NAT14		55485708	-19.36377152133215	-19.36377152133215	-20.774461709536038	-3.7538001775741576	-0.42204679341210405	2	610						1	0							19:55486956-55485708	[55486956]	[55487566]	[55486956]	[55486956]	[]	[]
19	55674068	55674215	ENST00000308924_1	147	+	55674068	55674215	0	1	147	0	ENST00000308924	147	+	U2AF2		55655104	-10.433842609601992	-10.369661996715752	-23.192467228571573	4.059100097417831	2.177795774343548	1	648						1	0							19:55674068-55655104	[55674068]	[55674716]	[55674068]	[55674068]	[]	[]
19	617246	617273	ENST00000588649_1	27	-	617246	617273	0	1	27	0	ENST00000588649	27	-	POLRMT		633512	-22.684518337249756	-20.384852049527346	-9.030466683705647		-0.23703703091100412	1	27	-24.3788461960279	-14.41326904296875	-39.06040000915527		0.43030769062729984	2	26							19:617246-633512	[617246]	[617273]	[617220]	[617246]	[]	[]
19	647881	648127	ENST00000292363_1	246	-	647881	648127	0	1	246	0	ENST00000292363	246	-	RNF126		663121	-21.805987765694535	-18.14958944868266	-16.728400039672852	-3.6840001940727234	-0.03351626125527773	1	246	-13.127149303746107	-12.133337576960445	-8.700066728889942	4.466000080108643	2.3486039390642945	2	356							19:647881-663121	[647881]	[648127]	[647525]	[647881]	[]	[]
